name,time,Ahr2empty,avgVoltage,local_dt,medianV,pak2ndMinV,pak2ndMinV_ID,pakMinV,pakMinV_ID,soc
lowPack,2023-10-30T07:58:50.164541418Z,112.852,45.96,2023-10-30T03:58:50,3.295,2.81,27,2.81,27,18.77
lowPack,2023-10-30T07:59:11.46270957Z,113.152,46.42,2023-10-30T03:59:11,3.31,2.895,27,2.89,27,18.82
lowPack,2023-10-30T07:59:41.978325156Z,113.639,46.68,2023-10-30T03:59:41,3.33,2.96,27,2.94,27,18.9
lowPack,2023-10-30T08:00:03.276283349Z,113.996,46.85,2023-10-30T04:00:03,3.335,2.99,27,2.99,27,18.96
lowPack,2023-10-30T08:00:34.001256504Z,114.499,46.97,2023-10-30T04:00:33,3.34,3.01,27,3.01,27,19.05
lowPack,2023-10-30T08:00:55.083696259Z,114.835,47.04,2023-10-30T04:00:55,3.35,3.04,27,3.04,27,19.1
lowPack,2023-10-30T08:01:25.815556075Z,115.318,47.14,2023-10-30T04:01:25,3.355,3.055,27,3.055,27,19.18
lowPack,2023-10-30T08:01:46.910005518Z,115.642,47.22,2023-10-30T04:01:46,3.36,3.075,27,3.075,27,19.24
lowPack,2023-10-30T08:02:17.631452458Z,116.128,47.31,2023-10-30T04:02:17,3.365,3.09,27,3.09,27,19.32
lowPack,2023-10-30T08:02:38.93075362Z,116.465,47.39,2023-10-30T04:02:38,3.37,3.34,7,3.105,27,19.37
lowPack,2023-10-30T08:03:09.445686325Z,116.962,47.48,2023-10-30T04:03:09,3.38,3.13,27,3.115,27,19.46
lowPack,2023-10-30T08:03:30.743603784Z,117.308,47.57,2023-10-30T04:03:30,3.38,3.13,27,3.13,27,19.51
lowPack,2023-10-30T08:04:01.261838337Z,117.807,47.64,2023-10-30T04:04:01,3.39,3.355,7,3.145,27,19.6
lowPack,2023-10-30T08:04:22.55939604Z,118.153,47.71,2023-10-30T04:04:22,3.39,3.36,7,3.16,27,19.65
lowPack,2023-10-30T08:04:53.27899945Z,118.652,47.78,2023-10-30T04:04:53,3.4,3.37,7,3.165,27,19.74
lowPack,2023-10-30T08:05:14.37058585Z,118.996,47.85,2023-10-30T04:05:14,3.4,3.37,7,3.18,27,19.8
lowPack,2023-10-30T08:05:45.097680603Z,119.477,47.89,2023-10-30T04:05:45,3.405,3.19,27,3.19,27,19.87
lowPack,2023-10-30T08:06:06.19082586Z,119.803,47.94,2023-10-30T04:06:06,3.41,3.195,27,3.195,27,19.93
lowPack,2023-11-10T09:12:21.16325113Z,120.186,45.66,2023-11-10T04:12:21,3.27,3.23,14,2.95,27,19.99
lowPack,2023-11-10T09:12:42.461013019Z,120.107,45.64,2023-11-10T04:12:42,3.27,3.23,14,2.945,27,19.98
lowPack,2023-11-10T09:13:12.979809811Z,119.993,45.62,2023-11-10T04:13:12,3.27,3.23,14,2.94,27,19.96
lowPack,2023-11-10T09:13:34.263770631Z,119.915,45.61,2023-11-10T04:13:34,3.27,3.225,14,2.94,27,19.95
lowPack,2023-11-10T09:14:04.779854488Z,119.804,45.6,2023-11-10T04:14:04,3.27,2.94,27,2.935,27,19.93
lowPack,2023-11-10T09:14:26.086679344Z,119.727,45.58,2023-11-10T04:14:26,3.27,2.935,27,2.93,27,19.92
lowPack,2023-11-10T09:14:56.811114922Z,119.613,45.56,2023-11-10T04:14:56,3.265,3.22,14,2.925,27,19.9
lowPack,2023-11-10T09:15:17.904260001Z,119.535,45.54,2023-11-10T04:15:17,3.26,3.22,14,2.925,27,19.88
lowPack,2023-11-10T09:15:48.625437252Z,119.421,45.52,2023-11-10T04:15:48,3.26,2.92,27,2.92,27,19.87
lowPack,2023-11-10T09:16:09.720617405Z,119.343,45.5,2023-11-10T04:16:09,3.26,2.92,27,2.915,27,19.85
lowPack,2023-11-10T09:16:40.43794324Z,119.245,45.52,2023-11-10T04:16:40,3.26,2.915,27,2.91,27,19.84
lowPack,2023-11-10T09:17:01.53371057Z,119.179,45.52,2023-11-10T04:17:01,3.26,3.22,14,2.91,27,19.82
lowPack,2023-11-10T09:17:32.256590704Z,119.086,45.51,2023-11-10T04:17:32,3.26,2.91,27,2.905,27,19.81
lowPack,2023-11-10T09:17:53.592764241Z,119.021,45.5,2023-11-10T04:17:53,3.26,2.905,27,2.9,27,19.8
lowPack,2023-11-10T09:18:45.362129574Z,118.865,45.48,2023-11-10T04:18:45,3.26,2.895,27,2.89,27,19.77
lowPack,2023-11-10T09:19:16.08716727Z,118.772,45.46,2023-11-10T04:19:16,3.26,3.21,14,2.89,27,19.76
lowPack,2023-11-10T09:19:37.184128557Z,118.707,45.44,2023-11-10T04:19:37,3.26,2.89,27,2.885,27,19.75
lowPack,2023-11-10T09:20:07.9006212Z,118.614,45.43,2023-11-10T04:20:07,3.255,3.21,14,2.88,27,19.73
lowPack,2023-11-10T09:20:29.198047921Z,118.549,45.41,2023-11-10T04:20:29,3.255,3.21,14,2.875,27,19.72
lowPack,2023-11-10T09:20:59.719302335Z,118.456,45.4,2023-11-10T04:20:59,3.255,2.87,27,2.87,27,19.7
lowPack,2023-11-10T09:21:21.016465347Z,118.392,45.39,2023-11-10T04:21:20,3.25,3.205,14,2.865,27,19.69
lowPack,2023-11-10T09:21:51.530089478Z,118.304,45.38,2023-11-10T04:21:51,3.255,3.205,14,2.86,27,19.68
lowPack,2023-11-10T09:22:12.831724368Z,118.255,45.42,2023-11-10T04:22:12,3.255,3.21,14,2.86,27,19.67
lowPack,2023-11-10T09:22:43.554523481Z,118.184,45.41,2023-11-10T04:22:43,3.255,3.205,14,2.855,27,19.66
lowPack,2023-11-10T09:23:04.634837562Z,118.136,45.4,2023-11-10T04:23:04,3.25,3.205,14,2.85,27,19.65
lowPack,2023-11-10T09:23:35.357097451Z,118.064,45.39,2023-11-10T04:23:35,3.25,2.85,27,2.85,27,19.64
lowPack,2023-11-10T09:23:56.463990935Z,118.016,45.38,2023-11-10T04:23:56,3.25,3.205,14,2.85,27,19.63
lowPack,2023-11-10T09:24:27.178349151Z,117.946,45.37,2023-11-10T04:24:27,3.25,2.845,27,2.84,27,19.62
lowPack,2023-11-10T09:24:48.483176251Z,117.897,45.37,2023-11-10T04:24:48,3.25,2.84,27,2.84,27,19.61
lowPack,2023-11-10T09:25:18.996393114Z,117.827,45.35,2023-11-10T04:25:18,3.25,3.2,14,2.835,27,19.6
lowPack,2023-11-10T09:25:40.295051251Z,117.778,45.35,2023-11-10T04:25:40,3.25,3.2,14,2.83,27,19.59
lowPack,2023-11-10T09:26:10.808719152Z,117.696,45.31,2023-11-10T04:26:10,3.245,3.195,14,2.825,27,19.58
lowPack,2023-11-10T09:26:32.147961942Z,117.624,45.23,2023-11-10T04:26:32,3.24,2.825,27,2.82,27,19.57
lowPack,2023-11-10T09:27:02.826197835Z,117.519,45.21,2023-11-10T04:27:02,3.24,2.82,27,2.81,27,19.55
lowPack,2023-11-10T09:27:23.923553187Z,117.449,45.18,2023-11-10T04:27:23,3.23,2.81,27,2.805,27,19.54
lowPack,2023-11-10T09:27:54.636552112Z,117.339,45.16,2023-11-10T04:27:54,3.24,2.8,27,2.8,27,19.52
lowPack,2023-11-10T09:28:15.94250918Z,117.266,45.14,2023-11-10T04:28:15,3.24,2.8,27,2.79,27,19.51
lowPack,2023-11-10T09:28:46.458254747Z,117.157,45.11,2023-11-10T04:28:46,3.235,2.79,27,2.785,27,19.49
lowPack,2023-11-10T09:29:07.758269981Z,117.083,45.09,2023-11-10T04:29:07,3.235,2.785,27,2.78,27,19.48
lowPack,2023-11-10T09:29:38.270879039Z,116.977,45.07,2023-11-10T04:29:38,3.23,2.78,27,2.77,27,19.46
lowPack,2023-11-10T09:29:59.572787777Z,116.937,45.16,2023-11-10T04:29:59,3.245,2.77,27,2.77,27,19.45
lowPack,2023-11-10T09:30:30.294125311Z,117.186,45.88,2023-11-10T04:30:30,3.29,3.195,14,2.78,27,19.49
lowPack,2023-11-10T09:30:51.384307Z,117.471,46.38,2023-11-10T04:30:51,3.31,2.855,27,2.855,27,19.54
lowPack,2023-11-10T09:31:22.103286636Z,117.927,46.63,2023-11-10T04:31:22,3.31,2.9,27,2.9,27,19.62
lowPack,2023-11-10T09:31:43.403359917Z,118.246,46.77,2023-11-10T04:31:43,3.33,3.285,14,2.95,27,19.67
lowPack,2023-11-10T09:32:13.918615123Z,118.717,46.9,2023-11-10T04:32:13,3.34,3.29,14,2.975,27,19.75
lowPack,2023-11-10T09:32:35.219703494Z,119.043,47.01,2023-11-10T04:32:35,3.35,3.305,14,3.005,27,19.8
lowPack,2023-11-10T09:33:05.737855252Z,119.511,47.1,2023-11-10T04:33:05,3.355,3.31,14,3.025,27,19.88
lowPack,2023-11-10T09:33:27.032743459Z,119.823,47.2,2023-11-10T04:33:27,3.36,3.06,27,3.045,27,19.94
