name,time,Ahr2empty,avgVoltage,local_dt,medianV,pakMinV,pakMinV_ID,pak_01,pak_02,pak_03,pak_04,pak_05,pak_06,pak_07,pak_08,pak_09,pak_10,pak_11,pak_12,pak_13,pak_14,pak_15,pak_16,pak_17,pak_18,pak_19,pak_20,pak_21,pak_22,pak_23,pak_24,pak_25,pak_26,pak_27,pak_28,soc
d1_lowPack,2024-01-01T10:57:46.024775831Z,127.286,46.2,2024-01-01T05:57:46,3.305,3.27,22,3.34,3.305,3.31,3.32,3.36,3.33,3.29,3.3,3.34,3.31,3.29,3.3,3.285,3.28,3.34,3.34,3.37,3.325,3.295,3.27,3.27,3.27,3.305,3.27,3.27,3.3,3.4,3.31,21.17
d1_lowPack,2024-01-01T10:58:07.320029131Z,127.203,46.18,2024-01-01T05:58:07,3.3,3.27,22,3.34,3.3,3.31,3.32,3.36,3.33,3.29,3.3,3.34,3.31,3.29,3.295,3.28,3.28,3.34,3.34,3.365,3.325,3.295,3.27,3.27,3.27,3.3,3.27,3.27,3.3,3.4,3.305,21.16
d1_lowPack,2024-01-01T10:58:38.034313496Z,127.088,46.17,2024-01-01T05:58:38,3.3,3.265,21,3.34,3.3,3.31,3.32,3.36,3.33,3.285,3.3,3.335,3.31,3.29,3.295,3.28,3.275,3.34,3.34,3.365,3.32,3.29,3.27,3.265,3.27,3.3,3.27,3.27,3.295,3.4,3.305,21.14
d1_lowPack,2024-01-01T10:58:59.136300232Z,127.007,46.15,2024-01-01T05:58:59,3.3,3.265,21,3.34,3.3,3.305,3.32,3.36,3.33,3.285,3.3,3.335,3.31,3.285,3.295,3.28,3.275,3.34,3.34,3.365,3.32,3.29,3.27,3.265,3.27,3.3,3.265,3.27,3.295,3.4,3.305,21.13
d1_lowPack,2024-01-01T10:59:29.682234658Z,126.891,46.14,2024-01-01T05:59:29,3.3,3.26,21,3.34,3.3,3.305,3.32,3.36,3.325,3.28,3.3,3.335,3.31,3.285,3.29,3.28,3.27,3.34,3.34,3.36,3.32,3.29,3.265,3.26,3.265,3.3,3.265,3.27,3.295,3.4,3.3,21.11
d1_lowPack,2024-01-01T10:59:50.954249198Z,126.81,46.12,2024-01-01T05:59:50,3.3,3.26,21,3.34,3.3,3.3,3.315,3.36,3.325,3.28,3.3,3.335,3.305,3.28,3.29,3.28,3.27,3.335,3.34,3.36,3.32,3.29,3.265,3.26,3.265,3.3,3.26,3.265,3.29,3.4,3.3,21.09
d1_lowPack,2024-01-01T11:00:21.673570427Z,126.695,46.11,2024-01-01T06:00:21,3.3,3.26,21,3.335,3.3,3.3,3.315,3.36,3.325,3.28,3.3,3.335,3.305,3.28,3.29,3.28,3.27,3.335,3.34,3.36,3.32,3.29,3.265,3.26,3.265,3.3,3.26,3.265,3.29,3.4,3.3,21.08
d1_lowPack,2024-01-01T11:00:42.770472868Z,126.616,46.1,2024-01-01T06:00:42,3.3,3.26,21,3.335,3.3,3.3,3.315,3.355,3.32,3.28,3.295,3.33,3.305,3.28,3.29,3.28,3.27,3.335,3.34,3.36,3.32,3.29,3.26,3.26,3.26,3.3,3.26,3.265,3.29,3.4,3.3,21.06
d1_lowPack,2024-01-01T11:01:13.483721942Z,126.503,46.09,2024-01-01T06:01:13,3.295,3.26,22,3.335,3.295,3.3,3.31,3.355,3.32,3.28,3.295,3.33,3.305,3.28,3.29,3.275,3.27,3.335,3.34,3.36,3.32,3.285,3.26,3.26,3.26,3.3,3.26,3.26,3.29,3.4,3.3,21.04
d1_lowPack,2024-01-01T11:01:34.787251802Z,126.425,46.08,2024-01-01T06:01:34,3.295,3.26,22,3.33,3.295,3.3,3.31,3.355,3.32,3.28,3.29,3.33,3.3,3.28,3.29,3.275,3.27,3.33,3.335,3.36,3.32,3.285,3.26,3.26,3.26,3.295,3.26,3.26,3.29,3.4,3.3,21.03
d1_lowPack,2024-01-01T11:02:05.370642281Z,126.308,46.05,2024-01-01T06:02:05,3.29,3.255,21,3.33,3.29,3.3,3.31,3.35,3.32,3.28,3.29,3.33,3.3,3.28,3.29,3.27,3.265,3.33,3.335,3.36,3.315,3.285,3.26,3.255,3.26,3.295,3.255,3.26,3.29,3.4,3.3,21.01
d1_lowPack,2024-01-01T11:02:26.601676889Z,126.228,46.04,2024-01-01T06:02:26,3.29,3.255,21,3.33,3.29,3.3,3.31,3.35,3.32,3.275,3.29,3.33,3.3,3.28,3.29,3.27,3.265,3.33,3.335,3.36,3.315,3.28,3.26,3.255,3.26,3.29,3.255,3.26,3.29,3.4,3.295,21
d1_lowPack,2024-01-01T11:02:57.318096487Z,126.115,46.03,2024-01-01T06:02:57,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.275,3.29,3.33,3.3,3.275,3.285,3.27,3.265,3.33,3.33,3.36,3.31,3.28,3.26,3.25,3.26,3.29,3.255,3.26,3.285,3.4,3.295,20.98
d1_lowPack,2024-01-01T11:03:18.405127988Z,126.036,46.01,2024-01-01T06:03:18,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.27,3.29,3.33,3.3,3.275,3.285,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.255,3.25,3.255,3.29,3.25,3.26,3.285,3.395,3.295,20.97
d1_lowPack,2024-01-01T11:03:49.134823119Z,125.927,46.01,2024-01-01T06:03:49,3.29,3.25,21,3.33,3.29,3.3,3.31,3.35,3.32,3.275,3.29,3.33,3.3,3.275,3.285,3.27,3.265,3.33,3.33,3.36,3.31,3.28,3.255,3.255,3.26,3.29,3.255,3.26,3.285,3.4,3.295,20.95
d1_lowPack,2024-01-01T11:04:10.434579742Z,125.861,46.03,2024-01-01T06:04:10,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.275,3.29,3.33,3.3,3.275,3.285,3.27,3.265,3.33,3.33,3.36,3.31,3.28,3.255,3.255,3.26,3.29,3.255,3.26,3.285,3.4,3.295,20.94
d1_lowPack,2024-01-01T11:04:40.951493868Z,125.767,46.03,2024-01-01T06:04:40,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.27,3.29,3.33,3.3,3.275,3.285,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.255,3.25,3.26,3.29,3.25,3.255,3.285,3.4,3.295,20.92
d1_lowPack,2024-01-01T11:05:02.248221213Z,125.701,46.02,2024-01-01T06:05:02,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.27,3.29,3.33,3.3,3.275,3.28,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.255,3.25,3.255,3.29,3.25,3.255,3.285,3.4,3.29,20.91
d1_lowPack,2024-01-01T11:05:32.767179294Z,125.604,46,2024-01-01T06:05:32,3.29,3.25,21,3.33,3.29,3.295,3.31,3.35,3.32,3.27,3.29,3.325,3.3,3.27,3.28,3.27,3.26,3.33,3.33,3.355,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.255,3.28,3.4,3.29,20.89
d1_lowPack,2024-01-01T11:05:54.059436176Z,125.536,45.99,2024-01-01T06:05:54,3.29,3.25,20,3.33,3.29,3.29,3.31,3.35,3.315,3.27,3.29,3.325,3.295,3.27,3.28,3.27,3.26,3.33,3.33,3.355,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.88
d1_lowPack,2024-01-01T11:06:24.580425243Z,125.439,45.98,2024-01-01T06:06:24,3.29,3.25,20,3.33,3.29,3.29,3.305,3.35,3.315,3.27,3.285,3.325,3.295,3.27,3.28,3.265,3.26,3.33,3.33,3.355,3.31,3.275,3.25,3.25,3.25,3.29,3.25,3.25,3.28,3.395,3.29,20.87
d1_lowPack,2024-01-01T11:06:45.880934096Z,125.372,45.97,2024-01-01T06:06:45,3.285,3.25,22,3.33,3.285,3.29,3.305,3.35,3.315,3.27,3.285,3.325,3.295,3.27,3.28,3.265,3.26,3.33,3.33,3.355,3.31,3.275,3.25,3.25,3.25,3.29,3.25,3.25,3.28,3.395,3.29,20.86
d1_lowPack,2024-01-01T11:07:16.593606346Z,125.276,45.96,2024-01-01T06:07:16,3.285,3.25,22,3.33,3.285,3.29,3.3,3.35,3.315,3.27,3.285,3.325,3.295,3.27,3.28,3.265,3.26,3.325,3.33,3.355,3.31,3.275,3.25,3.25,3.25,3.29,3.25,3.25,3.28,3.395,3.29,20.84
d1_lowPack,2024-01-01T11:07:37.68076389Z,125.21,45.95,2024-01-01T06:07:37,3.285,3.245,21,3.33,3.285,3.29,3.3,3.35,3.31,3.27,3.28,3.32,3.29,3.27,3.28,3.265,3.26,3.325,3.33,3.355,3.31,3.275,3.25,3.25,3.25,3.285,3.25,3.25,3.28,3.395,3.29,20.83
d1_lowPack,2024-01-01T11:08:08.403751401Z,125.151,46.02,2024-01-01T06:08:08,3.29,3.25,22,3.33,3.29,3.295,3.31,3.35,3.32,3.27,3.29,3.33,3.3,3.27,3.28,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.82
d1_lowPack,2024-01-01T11:09:00.226494943Z,125.047,46.02,2024-01-01T06:09:00,3.29,3.25,20,3.33,3.29,3.29,3.305,3.35,3.32,3.27,3.29,3.33,3.3,3.27,3.28,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.8
d1_lowPack,2024-01-01T11:09:21.521007166Z,125.004,46.02,2024-01-01T06:09:21,3.29,3.25,20,3.33,3.29,3.29,3.305,3.35,3.315,3.27,3.29,3.325,3.3,3.27,3.28,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.79
d1_lowPack,2024-01-01T11:09:52.041795175Z,124.941,46.01,2024-01-01T06:09:52,3.29,3.25,20,3.33,3.29,3.29,3.305,3.35,3.32,3.27,3.29,3.325,3.3,3.27,3.28,3.27,3.26,3.33,3.33,3.36,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.78
d1_lowPack,2024-01-01T11:10:13.337121471Z,124.899,46.01,2024-01-01T06:10:13,3.29,3.25,20,3.33,3.29,3.29,3.305,3.35,3.32,3.27,3.29,3.325,3.3,3.27,3.28,3.265,3.26,3.33,3.33,3.36,3.31,3.28,3.25,3.25,3.255,3.29,3.25,3.25,3.28,3.4,3.29,20.78
d1_lowPack,2024-01-01T11:10:44.059721566Z,124.793,45.9,2024-01-01T06:10:44,3.28,3.24,21,3.32,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.245,3.28,3.24,3.24,3.27,3.395,3.28,20.76
d1_lowPack,2024-01-01T11:11:05.152818173Z,124.714,45.85,2024-01-01T06:11:05,3.28,3.24,20,3.32,3.28,3.28,3.3,3.34,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.255,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.24,3.28,3.24,3.24,3.27,3.39,3.28,20.75
d1_lowPack,2024-01-01T11:11:35.874002178Z,124.602,45.83,2024-01-01T06:11:35,3.26,3.235,21,3.32,3.275,3.28,3.295,3.34,3.305,3.26,3.275,3.315,3.285,3.26,3.27,3.255,3.25,3.32,3.32,3.35,3.3,3.265,3.24,3.235,3.24,3.28,3.24,3.24,3.27,3.39,3.28,20.73
d1_lowPack,2024-01-01T11:11:56.979034289Z,124.56,45.94,2024-01-01T06:11:56,3.28,3.235,21,3.325,3.28,3.29,3.3,3.35,3.31,3.265,3.28,3.32,3.29,3.265,3.275,3.26,3.255,3.325,3.325,3.35,3.305,3.27,3.245,3.245,3.25,3.285,3.245,3.245,3.275,3.395,3.285,20.72
d1_lowPack,2024-01-01T11:12:27.690523595Z,124.501,45.95,2024-01-01T06:12:27,3.28,3.245,20,3.325,3.28,3.29,3.3,3.35,3.31,3.265,3.28,3.32,3.295,3.265,3.275,3.26,3.255,3.325,3.325,3.35,3.305,3.27,3.245,3.245,3.25,3.285,3.245,3.245,3.28,3.4,3.29,20.71
d1_lowPack,2024-01-01T11:12:48.977384864Z,124.456,45.93,2024-01-01T06:12:48,3.28,3.24,21,3.325,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.265,3.275,3.26,3.25,3.32,3.325,3.35,3.3,3.27,3.245,3.24,3.25,3.28,3.24,3.24,3.275,3.395,3.285,20.7
d1_lowPack,2024-01-01T11:13:19.506426682Z,124.395,45.93,2024-01-01T06:13:19,3.28,3.24,21,3.325,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.265,3.275,3.26,3.25,3.325,3.325,3.35,3.305,3.27,3.245,3.24,3.25,3.285,3.24,3.245,3.275,3.4,3.285,20.69
d1_lowPack,2024-01-01T11:13:40.800946109Z,124.351,45.93,2024-01-01T06:13:40,3.28,3.24,21,3.325,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.265,3.275,3.26,3.25,3.32,3.325,3.35,3.3,3.27,3.245,3.24,3.25,3.285,3.24,3.245,3.275,3.4,3.285,20.69
d1_lowPack,2024-01-01T11:14:11.32185837Z,124.289,45.92,2024-01-01T06:14:11,3.28,3.24,21,3.325,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.275,3.26,3.25,3.32,3.325,3.35,3.3,3.27,3.245,3.24,3.25,3.285,3.24,3.245,3.275,3.4,3.285,20.68
d1_lowPack,2024-01-01T11:14:32.616926885Z,124.248,45.92,2024-01-01T06:14:32,3.28,3.24,21,3.325,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.325,3.35,3.3,3.27,3.245,3.24,3.25,3.285,3.24,3.24,3.275,3.4,3.285,20.67
d1_lowPack,2024-01-01T11:15:03.337680675Z,124.189,45.92,2024-01-01T06:15:03,3.28,3.24,21,3.32,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.245,3.24,3.25,3.28,3.24,3.24,3.275,3.395,3.285,20.66
d1_lowPack,2024-01-01T11:15:24.430291249Z,124.148,45.91,2024-01-01T06:15:24,3.28,3.24,21,3.32,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.25,3.28,3.24,3.24,3.275,3.395,3.285,20.65
d1_lowPack,2024-01-01T11:15:55.148263829Z,124.087,45.9,2024-01-01T06:15:55,3.28,3.24,21,3.32,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.25,3.28,3.24,3.24,3.27,3.395,3.28,20.64
d1_lowPack,2024-01-01T11:16:16.248413211Z,124.045,45.9,2024-01-01T06:16:16,3.28,3.24,20,3.32,3.28,3.285,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.245,3.28,3.24,3.24,3.27,3.395,3.28,20.63
d1_lowPack,2024-01-01T11:16:46.968894031Z,123.984,45.89,2024-01-01T06:16:46,3.28,3.24,20,3.32,3.28,3.28,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.26,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.245,3.28,3.24,3.24,3.27,3.395,3.28,20.62
d1_lowPack,2024-01-01T11:17:08.254833478Z,123.943,45.88,2024-01-01T06:17:08,3.28,3.24,20,3.32,3.28,3.28,3.3,3.345,3.31,3.26,3.28,3.32,3.29,3.26,3.27,3.255,3.25,3.32,3.32,3.35,3.3,3.27,3.24,3.24,3.245,3.28,3.24,3.24,3.27,3.395,3.28,20.62
d1_lowPack,2024-01-01T11:18:00.079705641Z,123.822,45.85,2024-01-01T06:18:00,3.27,3.225,24,3.32,3.27,3.28,3.29,3.34,3.3,3.255,3.27,3.315,3.285,3.255,3.265,3.25,3.245,3.32,3.32,3.35,3.3,3.26,3.235,3.235,3.24,3.275,3.23,3.235,3.27,3.39,3.28,20.6
d1_lowPack,2024-01-01T11:18:30.619266107Z,123.737,45.79,2024-01-01T06:18:30,3.27,3.23,24,3.32,3.27,3.28,3.29,3.34,3.3,3.25,3.27,3.31,3.28,3.255,3.265,3.25,3.24,3.315,3.32,3.345,3.295,3.26,3.235,3.23,3.24,3.275,3.23,3.23,3.265,3.39,3.275,20.58
d1_lowPack,2024-01-01T11:18:51.898494011Z,123.677,45.78,2024-01-01T06:18:51,3.27,3.23,21,3.315,3.27,3.275,3.29,3.34,3.3,3.25,3.27,3.31,3.28,3.25,3.265,3.25,3.24,3.315,3.315,3.345,3.295,3.26,3.235,3.23,3.24,3.275,3.23,3.23,3.265,3.39,3.275,20.57
d1_lowPack,2024-01-01T11:19:22.610092503Z,123.594,45.77,2024-01-01T06:19:22,3.27,3.23,20,3.315,3.27,3.275,3.29,3.34,3.3,3.25,3.27,3.31,3.28,3.25,3.26,3.25,3.24,3.315,3.315,3.345,3.29,3.26,3.23,3.23,3.235,3.27,3.23,3.23,3.265,3.39,3.275,20.56
d1_lowPack,2024-01-01T11:19:43.703681165Z,123.536,45.76,2024-01-01T06:19:43,3.27,3.23,20,3.315,3.27,3.275,3.29,3.34,3.3,3.25,3.27,3.31,3.28,3.25,3.26,3.25,3.24,3.315,3.315,3.345,3.29,3.26,3.23,3.23,3.235,3.27,3.23,3.23,3.265,3.39,3.27,20.55
d1_lowPack,2024-01-01T11:20:14.429479185Z,123.452,45.74,2024-01-01T06:20:14,3.27,3.23,20,3.31,3.27,3.27,3.29,3.34,3.3,3.25,3.27,3.31,3.28,3.25,3.26,3.245,3.24,3.31,3.315,3.34,3.29,3.26,3.23,3.23,3.23,3.27,3.23,3.23,3.26,3.39,3.27,20.54
d1_lowPack,2024-01-01T11:20:35.527101697Z,123.396,45.74,2024-01-01T06:20:35,3.27,3.23,22,3.31,3.27,3.27,3.29,3.335,3.3,3.25,3.27,3.31,3.28,3.25,3.26,3.245,3.24,3.31,3.315,3.34,3.29,3.26,3.23,3.23,3.23,3.27,3.23,3.23,3.26,3.39,3.27,20.53
d1_lowPack,2024-01-01T11:21:06.24119473Z,123.315,45.72,2024-01-01T06:21:06,3.27,3.225,21,3.31,3.27,3.27,3.29,3.335,3.3,3.25,3.27,3.31,3.28,3.25,3.26,3.245,3.24,3.31,3.31,3.34,3.29,3.255,3.23,3.225,3.23,3.27,3.225,3.23,3.26,3.39,3.27,20.51
d1_lowPack,2024-01-01T11:21:27.539706677Z,123.258,45.71,2024-01-01T06:21:27,3.27,3.225,21,3.31,3.27,3.27,3.285,3.335,3.3,3.25,3.265,3.31,3.28,3.25,3.26,3.24,3.24,3.31,3.31,3.34,3.29,3.255,3.23,3.225,3.23,3.27,3.225,3.23,3.26,3.39,3.27,20.5
d1_lowPack,2024-01-01T11:21:58.054622418Z,123.175,45.7,2024-01-01T06:21:58,3.265,3.225,21,3.31,3.265,3.27,3.285,3.335,3.3,3.245,3.265,3.31,3.28,3.25,3.26,3.24,3.235,3.31,3.31,3.34,3.29,3.255,3.23,3.225,3.23,3.27,3.225,3.225,3.26,3.39,3.27,20.49
d1_lowPack,2024-01-01T11:22:19.351998895Z,123.119,45.69,2024-01-01T06:22:19,3.265,3.22,21,3.31,3.265,3.27,3.285,3.33,3.295,3.245,3.265,3.31,3.275,3.25,3.26,3.24,3.235,3.31,3.31,3.34,3.29,3.255,3.225,3.22,3.23,3.27,3.225,3.225,3.26,3.39,3.27,20.48
d1_lowPack,2024-01-01T11:22:50.074144676Z,123.037,45.68,2024-01-01T06:22:50,3.26,3.22,21,3.31,3.26,3.27,3.28,3.33,3.295,3.245,3.26,3.305,3.275,3.245,3.255,3.24,3.235,3.31,3.31,3.34,3.29,3.25,3.225,3.22,3.23,3.27,3.22,3.22,3.26,3.39,3.27,20.47
d1_lowPack,2024-01-01T11:23:11.177740737Z,122.979,45.66,2024-01-01T06:23:11,3.26,3.22,21,3.31,3.26,3.27,3.28,3.33,3.295,3.24,3.26,3.305,3.275,3.245,3.255,3.24,3.23,3.31,3.31,3.34,3.29,3.25,3.22,3.22,3.23,3.265,3.22,3.22,3.26,3.39,3.27,20.46
d1_lowPack,2024-01-01T11:23:41.892154329Z,122.896,45.65,2024-01-01T06:23:41,3.26,3.22,20,3.31,3.26,3.27,3.28,3.33,3.29,3.24,3.26,3.305,3.27,3.24,3.255,3.24,3.23,3.31,3.31,3.34,3.285,3.25,3.22,3.22,3.23,3.265,3.22,3.22,3.255,3.39,3.265,20.44
d1_lowPack,2024-01-01T11:24:02.993393825Z,122.839,45.64,2024-01-01T06:24:02,3.26,3.22,20,3.31,3.26,3.27,3.28,3.33,3.29,3.24,3.26,3.3,3.27,3.24,3.25,3.24,3.23,3.305,3.31,3.34,3.285,3.25,3.22,3.22,3.225,3.265,3.22,3.22,3.255,3.39,3.265,20.43
d1_lowPack,2024-01-01T11:24:33.705852421Z,122.757,45.63,2024-01-01T06:24:33,3.26,3.22,20,3.305,3.26,3.265,3.28,3.33,3.29,3.24,3.26,3.3,3.27,3.24,3.25,3.24,3.23,3.305,3.305,3.34,3.285,3.25,3.22,3.22,3.225,3.26,3.22,3.22,3.255,3.39,3.265,20.42
d1_lowPack,2024-01-01T11:24:55.004764449Z,122.699,45.61,2024-01-01T06:24:54,3.26,3.215,21,3.305,3.26,3.265,3.28,3.33,3.29,3.24,3.26,3.3,3.27,3.24,3.25,3.235,3.23,3.305,3.31,3.34,3.28,3.25,3.22,3.215,3.22,3.26,3.22,3.22,3.25,3.39,3.26,20.41
d1_lowPack,2024-01-01T11:25:25.527593823Z,122.615,45.6,2024-01-01T06:25:25,3.26,3.215,21,3.305,3.26,3.26,3.28,3.33,3.29,3.24,3.26,3.3,3.27,3.24,3.25,3.235,3.23,3.305,3.305,3.335,3.28,3.25,3.22,3.215,3.22,3.26,3.215,3.215,3.25,3.39,3.26,20.4
d1_lowPack,2024-01-01T11:25:46.823296574Z,122.559,45.6,2024-01-01T06:25:46,3.26,3.215,21,3.305,3.26,3.26,3.28,3.33,3.29,3.24,3.26,3.3,3.27,3.24,3.25,3.235,3.23,3.305,3.305,3.335,3.28,3.245,3.22,3.215,3.22,3.26,3.215,3.215,3.25,3.39,3.26,20.39
d1_lowPack,2024-01-01T11:26:17.333192822Z,122.478,45.59,2024-01-01T06:26:17,3.26,3.215,21,3.305,3.26,3.26,3.28,3.33,3.29,3.235,3.26,3.3,3.27,3.24,3.25,3.23,3.225,3.3,3.305,3.335,3.28,3.245,3.215,3.215,3.22,3.26,3.215,3.215,3.25,3.39,3.26,20.37
d1_lowPack,2024-01-01T11:26:38.625471472Z,122.421,45.57,2024-01-01T06:26:38,3.255,3.21,21,3.3,3.255,3.26,3.28,3.33,3.29,3.235,3.255,3.3,3.27,3.24,3.25,3.23,3.225,3.3,3.3,3.335,3.28,3.245,3.215,3.21,3.22,3.26,3.21,3.21,3.25,3.385,3.26,20.36
d1_lowPack,2024-01-01T11:27:09.156764732Z,122.34,45.56,2024-01-01T06:27:09,3.255,3.21,21,3.3,3.255,3.26,3.275,3.33,3.29,3.235,3.255,3.3,3.27,3.24,3.25,3.23,3.225,3.3,3.3,3.33,3.28,3.245,3.215,3.21,3.22,3.26,3.21,3.21,3.25,3.385,3.26,20.35
d1_lowPack,2024-01-01T11:27:30.453164668Z,122.283,45.55,2024-01-01T06:27:30,3.255,3.21,21,3.3,3.255,3.26,3.275,3.325,3.29,3.23,3.25,3.3,3.265,3.235,3.245,3.23,3.22,3.3,3.3,3.33,3.28,3.24,3.21,3.21,3.22,3.26,3.21,3.21,3.25,3.385,3.26,20.34
d1_lowPack,2024-01-01T11:28:01.169409822Z,122.202,45.54,2024-01-01T06:28:01,3.25,3.21,20,3.3,3.25,3.26,3.275,3.325,3.285,3.23,3.25,3.3,3.265,3.235,3.245,3.23,3.22,3.3,3.3,3.33,3.28,3.24,3.21,3.21,3.215,3.26,3.21,3.21,3.25,3.385,3.26,20.33
d1_lowPack,2024-01-01T11:28:22.270126672Z,122.147,45.53,2024-01-01T06:28:22,3.25,3.21,20,3.3,3.25,3.26,3.27,3.325,3.285,3.23,3.25,3.3,3.265,3.235,3.245,3.23,3.22,3.3,3.3,3.33,3.28,3.24,3.21,3.21,3.215,3.255,3.21,3.21,3.25,3.385,3.26,20.32
d1_lowPack,2024-01-01T11:28:52.985994167Z,122.065,45.51,2024-01-01T06:28:52,3.25,3.21,20,3.3,3.25,3.26,3.27,3.325,3.285,3.23,3.25,3.295,3.265,3.23,3.24,3.23,3.22,3.3,3.3,3.33,3.275,3.24,3.21,3.21,3.21,3.255,3.21,3.21,3.245,3.385,3.255,20.31
d1_lowPack,2024-01-01T11:29:14.283508749Z,122.008,45.5,2024-01-01T06:29:14,3.25,3.205,24,3.3,3.25,3.255,3.27,3.32,3.285,3.23,3.25,3.295,3.26,3.23,3.24,3.225,3.22,3.3,3.3,3.33,3.275,3.24,3.21,3.21,3.21,3.255,3.205,3.21,3.245,3.385,3.255,20.3
d1_lowPack,2024-01-01T11:29:44.803267834Z,121.926,45.49,2024-01-01T06:29:44,3.25,3.205,24,3.3,3.25,3.255,3.27,3.32,3.28,3.23,3.25,3.295,3.26,3.23,3.24,3.225,3.22,3.3,3.3,3.33,3.275,3.24,3.21,3.205,3.21,3.25,3.205,3.205,3.24,3.385,3.255,20.28
d1_lowPack,2024-01-01T11:30:06.094131239Z,121.87,45.47,2024-01-01T06:30:06,3.25,3.205,21,3.3,3.25,3.255,3.27,3.32,3.28,3.23,3.25,3.295,3.26,3.23,3.24,3.225,3.22,3.3,3.3,3.33,3.275,3.24,3.21,3.205,3.21,3.25,3.205,3.205,3.24,3.38,3.25,20.27
d1_lowPack,2024-01-01T11:30:36.620009596Z,121.786,45.46,2024-01-01T06:30:36,3.25,3.2,24,3.3,3.25,3.255,3.27,3.32,3.28,3.225,3.25,3.29,3.26,3.23,3.24,3.22,3.215,3.3,3.3,3.33,3.275,3.235,3.205,3.2,3.21,3.25,3.2,3.2,3.24,3.38,3.25,20.26
d1_lowPack,2024-01-01T11:30:57.908805097Z,121.73,45.45,2024-01-01T06:30:57,3.25,3.2,21,3.295,3.25,3.25,3.27,3.32,3.28,3.225,3.25,3.29,3.26,3.23,3.24,3.22,3.215,3.295,3.3,3.33,3.27,3.235,3.205,3.2,3.21,3.25,3.2,3.2,3.24,3.38,3.25,20.25
d1_lowPack,2024-01-01T11:31:28.625400683Z,121.65,45.44,2024-01-01T06:31:28,3.245,3.2,21,3.295,3.245,3.25,3.27,3.32,3.28,3.225,3.245,3.29,3.26,3.23,3.24,3.22,3.215,3.295,3.295,3.33,3.27,3.235,3.205,3.2,3.21,3.25,3.2,3.2,3.24,3.38,3.25,20.24
d1_lowPack,2024-01-01T11:31:49.731784627Z,121.584,45.4,2024-01-01T06:31:49,3.24,3.195,21,3.29,3.24,3.25,3.26,3.315,3.275,3.22,3.24,3.29,3.255,3.22,3.23,3.215,3.21,3.29,3.29,3.32,3.27,3.23,3.2,3.195,3.2,3.245,3.195,3.195,3.235,3.38,3.245,20.23
d1_lowPack,2024-01-01T11:32:20.449340638Z,121.466,45.31,2024-01-01T06:32:20,3.24,3.19,24,3.29,3.24,3.245,3.26,3.315,3.27,3.215,3.24,3.285,3.25,3.22,3.23,3.21,3.205,3.29,3.29,3.32,3.265,3.225,3.195,3.19,3.2,3.24,3.19,3.195,3.23,3.375,3.24,20.21
