name,time,Bat_Ahr,Bat_Watts_in,DC_A,DC_V,SOC,heat,interval,kWhr,local_dt,old_plug,parm,watts
power,2023-02-13T20:15:50Z,,,,,,,,114.792,2023-02-13T15:15:50,,lamp_pwr,0
power,2023-02-13T20:15:51Z,,,,,,ON,,,2023-02-13T15:15:51,,,
power,2023-02-13T20:16:18Z,,,,,,,,,2023-02-13T15:16:18,OFF,,
power,2023-02-13T20:20:50Z,,,,,,,,114.792,2023-02-13T15:20:50,,lamp_pwr,0
power,2023-02-13T20:20:51Z,,,,,,ON,,,2023-02-13T15:20:51,,,
power,2023-02-13T20:21:18Z,,,,,,,,,2023-02-13T15:21:18,OFF,,
power,2023-02-13T20:25:50Z,,,,,,,,114.792,2023-02-13T15:25:50,,lamp_pwr,0
power,2023-02-13T20:25:51Z,,,,,,ON,,,2023-02-13T15:25:51,,,
power,2023-02-13T20:26:18Z,,,,,,,,,2023-02-13T15:26:18,OFF,,
power,2023-02-13T20:30:50Z,,,,,,,,114.792,2023-02-13T15:30:50,,lamp_pwr,0
power,2023-02-13T20:30:51Z,,,,,,ON,,,2023-02-13T15:30:51,,,
power,2023-02-13T20:31:18Z,,,,,,,,,2023-02-13T15:31:18,OFF,,
power,2023-02-13T20:32:05Z,,,,,,,,,2023-02-13T15:32:05,ON,,
power,2023-02-13T20:35:50Z,,,,,,,,114.804,2023-02-13T15:35:50,,lamp_pwr,183
power,2023-02-13T20:35:51Z,,,,,,ON,,,2023-02-13T15:35:51,,,
power,2023-02-13T20:36:18Z,,,,,,,,,2023-02-13T15:36:18,ON,,
power,2023-02-13T20:40:50Z,,,,,,,,114.82,2023-02-13T15:40:50,,lamp_pwr,185
power,2023-02-13T20:40:51Z,,,,,,ON,,,2023-02-13T15:40:51,,,
power,2023-02-13T20:41:18Z,,,,,,,,,2023-02-13T15:41:18,ON,,
power,2023-02-13T20:45:50Z,,,,,,,,114.835,2023-02-13T15:45:50,,lamp_pwr,184
power,2023-02-13T20:45:51Z,,,,,,ON,,,2023-02-13T15:45:51,,,
power,2023-02-13T20:46:18Z,,,,,,,,,2023-02-13T15:46:18,ON,,
power,2023-02-13T20:50:50Z,,,,,,,,114.851,2023-02-13T15:50:50,,lamp_pwr,183
power,2023-02-13T20:50:51Z,,,,,,ON,,,2023-02-13T15:50:51,,,
power,2023-02-13T20:51:18Z,,,,,,,,,2023-02-13T15:51:18,ON,,
power,2023-02-13T20:55:50Z,,,,,,,,114.866,2023-02-13T15:55:50,,lamp_pwr,179
power,2023-02-13T20:55:51Z,,,,,,ON,,,2023-02-13T15:55:51,,,
power,2023-02-13T20:56:18Z,,,,,,,,,2023-02-13T15:56:18,ON,,
power,2023-02-13T21:00:50Z,,,,,,,,114.881,2023-02-13T16:00:50,,lamp_pwr,183
power,2023-02-13T21:00:51Z,,,,,,ON,,,2023-02-13T16:00:51,,,
power,2023-02-13T21:01:18Z,,,,,,,,,2023-02-13T16:01:18,ON,,
power,2023-02-13T21:05:50Z,,,,,,,,114.897,2023-02-13T16:05:50,,lamp_pwr,183
power,2023-02-13T21:05:51Z,,,,,,ON,,,2023-02-13T16:05:51,,,
power,2023-02-13T21:06:18Z,,,,,,,,,2023-02-13T16:06:18,ON,,
power,2023-02-13T21:10:50Z,,,,,,,,114.912,2023-02-13T16:10:50,,lamp_pwr,183
power,2023-02-13T21:10:51Z,,,,,,ON,,,2023-02-13T16:10:51,,,
power,2023-02-13T21:11:18Z,,,,,,,,,2023-02-13T16:11:18,ON,,
power,2023-02-13T21:15:50Z,,,,,,,,114.928,2023-02-13T16:15:50,,lamp_pwr,171
power,2023-02-13T21:15:51Z,,,,,,ON,,,2023-02-13T16:15:51,,,
power,2023-02-13T21:16:18Z,,,,,,,,,2023-02-13T16:16:18,ON,,
power,2023-02-13T21:20:50Z,,,,,,,,114.943,2023-02-13T16:20:50,,lamp_pwr,184
power,2023-02-13T21:20:51Z,,,,,,ON,,,2023-02-13T16:20:51,,,
power,2023-02-13T21:21:18Z,,,,,,,,,2023-02-13T16:21:18,ON,,
power,2023-02-13T21:25:50Z,,,,,,,,114.958,2023-02-13T16:25:50,,lamp_pwr,183
power,2023-02-13T21:25:51Z,,,,,,ON,,,2023-02-13T16:25:51,,,
power,2023-02-13T21:26:18Z,,,,,,,,,2023-02-13T16:26:18,ON,,
power,2023-02-13T21:30:50Z,,,,,,,,114.974,2023-02-13T16:30:50,,lamp_pwr,184
power,2023-02-13T21:30:51Z,,,,,,ON,,,2023-02-13T16:30:51,,,
power,2023-02-13T21:31:18Z,,,,,,,,,2023-02-13T16:31:18,ON,,
power,2023-02-13T21:35:50Z,,,,,,,,114.989,2023-02-13T16:35:50,,lamp_pwr,186
power,2023-02-13T21:35:51Z,,,,,,ON,,,2023-02-13T16:35:51,,,
power,2023-02-13T21:36:18Z,,,,,,,,,2023-02-13T16:36:18,ON,,
power,2023-02-13T21:37:17Z,,,,,,,,,2023-02-13T16:37:17,OFF,,
power,2023-02-13T21:40:50Z,,,,,,,,114.994,2023-02-13T16:40:50,,lamp_pwr,0
power,2023-02-13T21:40:51Z,,,,,,ON,,,2023-02-13T16:40:51,,,
power,2023-02-13T21:41:18Z,,,,,,,,,2023-02-13T16:41:18,OFF,,
power,2023-02-13T21:45:50Z,,,,,,,,114.994,2023-02-13T16:45:50,,lamp_pwr,0
power,2023-02-13T21:45:51Z,,,,,,ON,,,2023-02-13T16:45:51,,,
power,2023-02-13T21:46:18Z,,,,,,,,,2023-02-13T16:46:18,OFF,,
power,2023-02-13T21:50:50Z,,,,,,,,114.994,2023-02-13T16:50:50,,lamp_pwr,0
power,2023-02-13T21:50:51Z,,,,,,ON,,,2023-02-13T16:50:51,,,
power,2023-02-13T21:51:18Z,,,,,,,,,2023-02-13T16:51:18,OFF,,
power,2023-02-13T21:55:50Z,,,,,,,,114.994,2023-02-13T16:55:50,,lamp_pwr,0
power,2023-02-13T21:55:51Z,,,,,,ON,,,2023-02-13T16:55:51,,,
power,2023-02-13T21:56:18Z,,,,,,,,,2023-02-13T16:56:18,OFF,,
power,2023-02-13T22:00:50Z,,,,,,,,114.994,2023-02-13T17:00:50,,lamp_pwr,0
power,2023-02-13T22:00:51Z,,,,,,ON,,,2023-02-13T17:00:51,,,
power,2023-02-13T22:01:18Z,,,,,,,,,2023-02-13T17:01:18,OFF,,
power,2023-02-13T22:05:50Z,,,,,,,,114.994,2023-02-13T17:05:50,,lamp_pwr,0
power,2023-02-13T22:05:51Z,,,,,,ON,,,2023-02-13T17:05:51,,,
power,2023-02-13T22:06:18Z,,,,,,,,,2023-02-13T17:06:18,OFF,,
power,2023-02-13T22:10:50Z,,,,,,,,114.994,2023-02-13T17:10:50,,lamp_pwr,0
power,2023-02-13T22:10:51Z,,,,,,ON,,,2023-02-13T17:10:51,,,
power,2023-02-13T22:11:18Z,,,,,,,,,2023-02-13T17:11:18,OFF,,
power,2023-02-13T22:15:50Z,,,,,,,,114.994,2023-02-13T17:15:50,,lamp_pwr,0
power,2023-02-13T22:15:51Z,,,,,,ON,,,2023-02-13T17:15:51,,,
power,2023-02-13T22:16:18Z,,,,,,,,,2023-02-13T17:16:18,OFF,,
power,2023-02-13T22:20:50Z,,,,,,,,114.994,2023-02-13T17:20:50,,lamp_pwr,0
power,2023-02-13T22:20:51Z,,,,,,ON,,,2023-02-13T17:20:51,,,
power,2023-02-13T22:21:18Z,,,,,,,,,2023-02-13T17:21:18,OFF,,
power,2023-02-13T22:25:50Z,,,,,,,,114.994,2023-02-13T17:25:50,,lamp_pwr,0
power,2023-02-13T22:25:51Z,,,,,,ON,,,2023-02-13T17:25:51,,,
power,2023-02-13T22:26:18Z,,,,,,,,,2023-02-13T17:26:18,OFF,,
power,2023-02-13T22:30:50Z,,,,,,,,114.994,2023-02-13T17:30:50,,lamp_pwr,0
power,2023-02-13T22:30:51Z,,,,,,ON,,,2023-02-13T17:30:51,,,
power,2023-02-13T22:31:18Z,,,,,,,,,2023-02-13T17:31:18,OFF,,
power,2023-02-13T22:35:50Z,,,,,,,,114.994,2023-02-13T17:35:50,,lamp_pwr,0
power,2023-02-13T22:35:51Z,,,,,,ON,,,2023-02-13T17:35:51,,,
power,2023-02-13T22:36:18Z,,,,,,,,,2023-02-13T17:36:18,OFF,,
power,2023-02-13T22:40:50Z,,,,,,,,114.994,2023-02-13T17:40:50,,lamp_pwr,0
power,2023-02-13T22:40:51Z,,,,,,ON,,,2023-02-13T17:40:51,,,
power,2023-02-13T22:41:18Z,,,,,,,,,2023-02-13T17:41:18,OFF,,
power,2023-02-13T22:45:50Z,,,,,,,,114.994,2023-02-13T17:45:50,,lamp_pwr,0
power,2023-02-13T22:45:51Z,,,,,,ON,,,2023-02-13T17:45:51,,,
power,2023-02-13T22:46:18Z,,,,,,,,,2023-02-13T17:46:18,OFF,,
power,2023-02-13T22:50:50Z,,,,,,,,114.994,2023-02-13T17:50:50,,lamp_pwr,0
power,2023-02-13T22:50:51Z,,,,,,ON,,,2023-02-13T17:50:51,,,
power,2023-02-13T22:51:18Z,,,,,,,,,2023-02-13T17:51:18,OFF,,
power,2023-02-13T22:55:50Z,,,,,,,,114.994,2023-02-13T17:55:50,,lamp_pwr,0
power,2023-02-13T22:55:51Z,,,,,,ON,,,2023-02-13T17:55:51,,,
power,2023-02-13T22:56:18Z,,,,,,,,,2023-02-13T17:56:18,OFF,,
power,2023-02-13T23:00:50Z,,,,,,,,114.994,2023-02-13T18:00:50,,lamp_pwr,0
power,2023-02-13T23:00:51Z,,,,,,ON,,,2023-02-13T18:00:51,,,
power,2023-02-13T23:01:18Z,,,,,,,,,2023-02-13T18:01:18,OFF,,
power,2023-02-13T23:05:50Z,,,,,,,,114.994,2023-02-13T18:05:50,,lamp_pwr,0
power,2023-02-13T23:05:51Z,,,,,,ON,,,2023-02-13T18:05:51,,,
power,2023-02-13T23:06:18Z,,,,,,,,,2023-02-13T18:06:18,OFF,,
power,2023-02-13T23:10:50Z,,,,,,,,114.994,2023-02-13T18:10:50,,lamp_pwr,0
power,2023-02-13T23:10:51Z,,,,,,ON,,,2023-02-13T18:10:51,,,
power,2023-02-13T23:11:18Z,,,,,,,,,2023-02-13T18:11:18,OFF,,
power,2023-02-13T23:15:50Z,,,,,,,,114.994,2023-02-13T18:15:50,,lamp_pwr,0
power,2023-02-13T23:15:51Z,,,,,,ON,,,2023-02-13T18:15:51,,,
power,2023-02-13T23:16:18Z,,,,,,,,,2023-02-13T18:16:18,OFF,,
power,2023-02-13T23:20:50Z,,,,,,,,114.994,2023-02-13T18:20:50,,lamp_pwr,0
power,2023-02-13T23:20:51Z,,,,,,ON,,,2023-02-13T18:20:51,,,
power,2023-02-13T23:21:18Z,,,,,,,,,2023-02-13T18:21:18,OFF,,
power,2023-02-13T23:25:50Z,,,,,,,,114.994,2023-02-13T18:25:50,,lamp_pwr,0
power,2023-02-13T23:25:51Z,,,,,,ON,,,2023-02-13T18:25:51,,,
power,2023-02-13T23:26:18Z,,,,,,,,,2023-02-13T18:26:18,OFF,,
power,2023-02-13T23:30:50Z,,,,,,,,114.994,2023-02-13T18:30:50,,lamp_pwr,0
power,2023-02-13T23:30:51Z,,,,,,ON,,,2023-02-13T18:30:51,,,
power,2023-02-13T23:31:18Z,,,,,,,,,2023-02-13T18:31:18,OFF,,
power,2023-02-13T23:35:50Z,,,,,,,,114.994,2023-02-13T18:35:50,,lamp_pwr,0
power,2023-02-13T23:35:51Z,,,,,,ON,,,2023-02-13T18:35:51,,,
power,2023-02-13T23:36:18Z,,,,,,,,,2023-02-13T18:36:18,OFF,,
power,2023-02-13T23:40:50Z,,,,,,,,114.995,2023-02-13T18:40:50,,lamp_pwr,0
power,2023-02-13T23:40:51Z,,,,,,ON,,,2023-02-13T18:40:51,,,
power,2023-02-13T23:41:18Z,,,,,,,,,2023-02-13T18:41:18,OFF,,
power,2023-02-13T23:45:50Z,,,,,,,,114.995,2023-02-13T18:45:50,,lamp_pwr,1
power,2023-02-13T23:45:51Z,,,,,,ON,,,2023-02-13T18:45:51,,,
power,2023-02-13T23:46:18Z,,,,,,,,,2023-02-13T18:46:18,OFF,,
power,2023-02-13T23:50:50Z,,,,,,,,114.995,2023-02-13T18:50:50,,lamp_pwr,0
power,2023-02-13T23:50:51Z,,,,,,ON,,,2023-02-13T18:50:51,,,
power,2023-02-13T23:51:18Z,,,,,,,,,2023-02-13T18:51:18,OFF,,
power,2023-02-13T23:55:50Z,,,,,,,,114.995,2023-02-13T18:55:50,,lamp_pwr,0
power,2023-02-13T23:55:51Z,,,,,,ON,,,2023-02-13T18:55:51,,,
power,2023-02-13T23:56:18Z,,,,,,,,,2023-02-13T18:56:18,OFF,,
power,2023-02-14T00:00:50Z,,,,,,,,114.995,2023-02-13T19:00:50,,lamp_pwr,0
power,2023-02-14T00:00:51Z,,,,,,ON,,,2023-02-13T19:00:51,,,
power,2023-02-14T00:01:18Z,,,,,,,,,2023-02-13T19:01:18,OFF,,
power,2023-02-14T00:05:50Z,,,,,,,,114.995,2023-02-13T19:05:50,,lamp_pwr,0
power,2023-02-14T00:05:51Z,,,,,,ON,,,2023-02-13T19:05:51,,,
power,2023-02-14T00:06:18Z,,,,,,,,,2023-02-13T19:06:18,OFF,,
power,2023-02-14T00:10:50Z,,,,,,,,114.995,2023-02-13T19:10:50,,lamp_pwr,0
power,2023-02-14T00:10:51Z,,,,,,ON,,,2023-02-13T19:10:51,,,
power,2023-02-14T00:11:18Z,,,,,,,,,2023-02-13T19:11:18,OFF,,
power,2023-02-14T00:15:50Z,,,,,,,,114.996,2023-02-13T19:15:50,,lamp_pwr,1
power,2023-02-14T00:15:51Z,,,,,,ON,,,2023-02-13T19:15:51,,,
power,2023-02-14T00:16:18Z,,,,,,,,,2023-02-13T19:16:18,OFF,,
power,2023-02-14T00:20:50Z,,,,,,,,114.996,2023-02-13T19:20:50,,lamp_pwr,0
power,2023-02-14T00:20:51Z,,,,,,ON,,,2023-02-13T19:20:51,,,
power,2023-02-14T00:21:18Z,,,,,,,,,2023-02-13T19:21:18,OFF,,
power,2023-02-14T00:25:50Z,,,,,,,,114.996,2023-02-13T19:25:50,,lamp_pwr,0
power,2023-02-14T00:25:51Z,,,,,,ON,,,2023-02-13T19:25:51,,,
power,2023-02-14T00:26:18Z,,,,,,,,,2023-02-13T19:26:18,OFF,,
power,2023-02-14T00:30:50Z,,,,,,,,114.996,2023-02-13T19:30:50,,lamp_pwr,0
power,2023-02-14T00:30:51Z,,,,,,ON,,,2023-02-13T19:30:51,,,
power,2023-02-14T00:31:18Z,,,,,,,,,2023-02-13T19:31:18,OFF,,
power,2023-02-14T00:35:50Z,,,,,,,,114.996,2023-02-13T19:35:50,,lamp_pwr,0
power,2023-02-14T00:35:51Z,,,,,,ON,,,2023-02-13T19:35:51,,,
power,2023-02-14T00:36:18Z,,,,,,,,,2023-02-13T19:36:18,OFF,,
power,2023-02-14T00:40:50Z,,,,,,,,114.996,2023-02-13T19:40:50,,lamp_pwr,0
power,2023-02-14T00:40:51Z,,,,,,ON,,,2023-02-13T19:40:51,,,
power,2023-02-14T00:41:18Z,,,,,,,,,2023-02-13T19:41:18,OFF,,
power,2023-02-14T00:45:50Z,,,,,,,,114.996,2023-02-13T19:45:50,,lamp_pwr,0
power,2023-02-14T00:45:51Z,,,,,,ON,,,2023-02-13T19:45:51,,,
power,2023-02-14T00:46:18Z,,,,,,,,,2023-02-13T19:46:18,OFF,,
power,2023-02-14T00:50:50Z,,,,,,,,114.996,2023-02-13T19:50:50,,lamp_pwr,0
power,2023-02-14T00:50:51Z,,,,,,ON,,,2023-02-13T19:50:51,,,
power,2023-02-14T00:51:18Z,,,,,,,,,2023-02-13T19:51:18,OFF,,
power,2023-02-14T00:55:50Z,,,,,,,,114.996,2023-02-13T19:55:50,,lamp_pwr,0
power,2023-02-14T00:55:51Z,,,,,,ON,,,2023-02-13T19:55:51,,,
power,2023-02-14T00:56:18Z,,,,,,,,,2023-02-13T19:56:18,OFF,,
power,2023-02-14T01:00:50Z,,,,,,,,114.996,2023-02-13T20:00:50,,lamp_pwr,0
power,2023-02-14T01:00:51Z,,,,,,ON,,,2023-02-13T20:00:51,,,
power,2023-02-14T01:01:18Z,,,,,,,,,2023-02-13T20:01:18,OFF,,
power,2023-02-14T01:05:50Z,,,,,,,,114.996,2023-02-13T20:05:50,,lamp_pwr,0
power,2023-02-14T01:05:51Z,,,,,,ON,,,2023-02-13T20:05:51,,,
power,2023-02-14T01:06:18Z,,,,,,,,,2023-02-13T20:06:18,OFF,,
power,2023-02-14T01:10:50Z,,,,,,,,114.996,2023-02-13T20:10:50,,lamp_pwr,0
power,2023-02-14T01:10:51Z,,,,,,ON,,,2023-02-13T20:10:51,,,
power,2023-02-14T01:11:18Z,,,,,,,,,2023-02-13T20:11:18,OFF,,
power,2023-02-14T01:15:50Z,,,,,,,,114.996,2023-02-13T20:15:50,,lamp_pwr,0
power,2023-02-14T01:15:51Z,,,,,,ON,,,2023-02-13T20:15:51,,,
power,2023-02-14T01:16:18Z,,,,,,,,,2023-02-13T20:16:18,OFF,,
power,2023-02-14T01:20:50Z,,,,,,,,114.996,2023-02-13T20:20:50,,lamp_pwr,0
power,2023-02-14T01:20:51Z,,,,,,ON,,,2023-02-13T20:20:51,,,
power,2023-02-14T01:21:18Z,,,,,,,,,2023-02-13T20:21:18,OFF,,
power,2023-02-14T01:25:50Z,,,,,,,,114.996,2023-02-13T20:25:50,,lamp_pwr,0
power,2023-02-14T01:25:51Z,,,,,,ON,,,2023-02-13T20:25:51,,,
power,2023-02-14T01:26:18Z,,,,,,,,,2023-02-13T20:26:18,OFF,,
power,2023-02-14T01:30:50Z,,,,,,,,114.996,2023-02-13T20:30:50,,lamp_pwr,0
power,2023-02-14T01:30:51Z,,,,,,ON,,,2023-02-13T20:30:51,,,
power,2023-02-14T01:31:18Z,,,,,,,,,2023-02-13T20:31:18,OFF,,
power,2023-02-14T01:35:50Z,,,,,,,,114.996,2023-02-13T20:35:50,,lamp_pwr,0
power,2023-02-14T01:35:51Z,,,,,,ON,,,2023-02-13T20:35:51,,,
power,2023-02-14T01:36:18Z,,,,,,,,,2023-02-13T20:36:18,OFF,,
power,2023-02-14T01:40:50Z,,,,,,,,114.996,2023-02-13T20:40:50,,lamp_pwr,0
power,2023-02-14T01:40:51Z,,,,,,ON,,,2023-02-13T20:40:51,,,
power,2023-02-14T01:41:18Z,,,,,,,,,2023-02-13T20:41:18,OFF,,
power,2023-02-14T01:42:24Z,,,,,,,,,2023-02-13T20:42:24,ON,,
power,2023-02-14T01:45:50Z,,,,,,,,115.007,2023-02-13T20:45:50,,lamp_pwr,186
power,2023-02-14T01:45:51Z,,,,,,ON,,,2023-02-13T20:45:51,,,
power,2023-02-14T01:46:18Z,,,,,,,,,2023-02-13T20:46:18,ON,,
power,2023-02-14T01:50:50Z,,,,,,,,115.023,2023-02-13T20:50:50,,lamp_pwr,186
power,2023-02-14T01:50:51Z,,,,,,ON,,,2023-02-13T20:50:51,,,
power,2023-02-14T01:51:18Z,,,,,,,,,2023-02-13T20:51:18,ON,,
power,2023-02-14T01:55:50Z,,,,,,,,115.038,2023-02-13T20:55:50,,lamp_pwr,184
power,2023-02-14T01:55:51Z,,,,,,ON,,,2023-02-13T20:55:51,,,
power,2023-02-14T01:56:18Z,,,,,,,,,2023-02-13T20:56:18,ON,,
power,2023-02-14T02:00:50Z,,,,,,,,115.054,2023-02-13T21:00:50,,lamp_pwr,185
power,2023-02-14T02:00:51Z,,,,,,ON,,,2023-02-13T21:00:51,,,
power,2023-02-14T02:01:18Z,,,,,,,,,2023-02-13T21:01:18,ON,,
power,2023-02-14T02:05:50Z,,,,,,,,115.07,2023-02-13T21:05:50,,lamp_pwr,186
power,2023-02-14T02:05:51Z,,,,,,ON,,,2023-02-13T21:05:51,,,
power,2023-02-14T02:06:18Z,,,,,,,,,2023-02-13T21:06:18,ON,,
power,2023-02-14T02:10:50Z,,,,,,,,115.085,2023-02-13T21:10:50,,lamp_pwr,187
power,2023-02-14T02:10:51Z,,,,,,ON,,,2023-02-13T21:10:51,,,
power,2023-02-14T02:11:18Z,,,,,,,,,2023-02-13T21:11:18,ON,,
power,2023-02-14T02:15:50Z,,,,,,,,115.101,2023-02-13T21:15:50,,lamp_pwr,185
power,2023-02-14T02:15:51Z,,,,,,ON,,,2023-02-13T21:15:51,,,
power,2023-02-14T02:16:18Z,,,,,,,,,2023-02-13T21:16:18,ON,,
power,2023-02-14T02:20:50Z,,,,,,,,115.117,2023-02-13T21:20:50,,lamp_pwr,185
power,2023-02-14T02:20:51Z,,,,,,ON,,,2023-02-13T21:20:51,,,
power,2023-02-14T02:21:18Z,,,,,,,,,2023-02-13T21:21:18,ON,,
power,2023-02-14T02:25:50Z,,,,,,,,115.132,2023-02-13T21:25:50,,lamp_pwr,183
power,2023-02-14T02:25:51Z,,,,,,ON,,,2023-02-13T21:25:51,,,
power,2023-02-14T02:26:18Z,,,,,,,,,2023-02-13T21:26:18,ON,,
power,2023-02-14T02:30:50Z,,,,,,,,115.148,2023-02-13T21:30:50,,lamp_pwr,185
power,2023-02-14T02:30:51Z,,,,,,ON,,,2023-02-13T21:30:51,,,
power,2023-02-14T02:31:18Z,,,,,,,,,2023-02-13T21:31:18,ON,,
power,2023-02-14T02:35:50Z,,,,,,,,115.164,2023-02-13T21:35:50,,lamp_pwr,188
power,2023-02-14T02:35:51Z,,,,,,ON,,,2023-02-13T21:35:51,,,
power,2023-02-14T02:36:18Z,,,,,,,,,2023-02-13T21:36:18,ON,,
power,2023-02-14T02:40:50Z,,,,,,,,115.179,2023-02-13T21:40:50,,lamp_pwr,187
power,2023-02-14T02:40:51Z,,,,,,ON,,,2023-02-13T21:40:51,,,
power,2023-02-14T02:41:18Z,,,,,,,,,2023-02-13T21:41:18,ON,,
power,2023-02-14T02:45:28Z,,,,,,,,,2023-02-13T21:45:28,OFF,,
power,2023-02-14T02:45:50Z,,,,,,,,115.194,2023-02-13T21:45:50,,lamp_pwr,1
power,2023-02-14T02:45:51Z,,,,,,ON,,,2023-02-13T21:45:51,,,
power,2023-02-14T02:46:18Z,,,,,,,,,2023-02-13T21:46:18,OFF,,
power,2023-02-14T02:50:50Z,,,,,,,,115.194,2023-02-13T21:50:50,,lamp_pwr,0
power,2023-02-14T02:50:51Z,,,,,,ON,,,2023-02-13T21:50:51,,,
power,2023-02-14T02:51:18Z,,,,,,,,,2023-02-13T21:51:18,OFF,,
power,2023-02-14T02:55:50Z,,,,,,,,115.194,2023-02-13T21:55:50,,lamp_pwr,0
power,2023-02-14T02:55:51Z,,,,,,ON,,,2023-02-13T21:55:51,,,
power,2023-02-14T02:56:18Z,,,,,,,,,2023-02-13T21:56:18,OFF,,
power,2023-02-14T03:00:50Z,,,,,,,,115.194,2023-02-13T22:00:50,,lamp_pwr,0
power,2023-02-14T03:00:51Z,,,,,,ON,,,2023-02-13T22:00:51,,,
power,2023-02-14T03:01:18Z,,,,,,,,,2023-02-13T22:01:18,OFF,,
power,2023-02-14T03:05:50Z,,,,,,,,115.194,2023-02-13T22:05:50,,lamp_pwr,0
power,2023-02-14T03:05:51Z,,,,,,ON,,,2023-02-13T22:05:51,,,
power,2023-02-14T03:06:18Z,,,,,,,,,2023-02-13T22:06:18,OFF,,
power,2023-02-14T03:10:50Z,,,,,,,,115.194,2023-02-13T22:10:50,,lamp_pwr,0
power,2023-02-14T03:10:51Z,,,,,,ON,,,2023-02-13T22:10:51,,,
power,2023-02-14T03:11:18Z,,,,,,,,,2023-02-13T22:11:18,OFF,,
power,2023-02-14T03:15:50Z,,,,,,,,115.194,2023-02-13T22:15:50,,lamp_pwr,0
power,2023-02-14T03:15:51Z,,,,,,ON,,,2023-02-13T22:15:51,,,
power,2023-02-14T03:16:18Z,,,,,,,,,2023-02-13T22:16:18,OFF,,
power,2023-02-14T03:20:50Z,,,,,,,,115.194,2023-02-13T22:20:50,,lamp_pwr,0
power,2023-02-14T03:20:51Z,,,,,,ON,,,2023-02-13T22:20:51,,,
power,2023-02-14T03:21:18Z,,,,,,,,,2023-02-13T22:21:18,OFF,,
power,2023-02-14T03:25:50Z,,,,,,,,115.194,2023-02-13T22:25:50,,lamp_pwr,0
power,2023-02-14T03:25:51Z,,,,,,ON,,,2023-02-13T22:25:51,,,
power,2023-02-14T03:26:18Z,,,,,,,,,2023-02-13T22:26:18,OFF,,
power,2023-02-14T03:30:50Z,,,,,,,,115.194,2023-02-13T22:30:50,,lamp_pwr,0
power,2023-02-14T03:30:51Z,,,,,,ON,,,2023-02-13T22:30:51,,,
power,2023-02-14T03:31:18Z,,,,,,,,,2023-02-13T22:31:18,OFF,,
power,2023-02-14T03:35:50Z,,,,,,,,115.194,2023-02-13T22:35:50,,lamp_pwr,0
power,2023-02-14T03:35:51Z,,,,,,ON,,,2023-02-13T22:35:51,,,
power,2023-02-14T03:36:18Z,,,,,,,,,2023-02-13T22:36:18,OFF,,
power,2023-02-14T03:40:50Z,,,,,,,,115.194,2023-02-13T22:40:50,,lamp_pwr,0
power,2023-02-14T03:40:51Z,,,,,,ON,,,2023-02-13T22:40:51,,,
power,2023-02-14T03:41:18Z,,,,,,,,,2023-02-13T22:41:18,OFF,,
power,2023-02-14T03:45:50Z,,,,,,,,115.194,2023-02-13T22:45:50,,lamp_pwr,0
power,2023-02-14T03:45:51Z,,,,,,ON,,,2023-02-13T22:45:51,,,
power,2023-02-14T03:46:18Z,,,,,,,,,2023-02-13T22:46:18,OFF,,
power,2023-02-14T03:50:50Z,,,,,,,,115.194,2023-02-13T22:50:50,,lamp_pwr,0
power,2023-02-14T03:50:51Z,,,,,,ON,,,2023-02-13T22:50:51,,,
power,2023-02-14T03:51:18Z,,,,,,,,,2023-02-13T22:51:18,OFF,,
power,2023-02-14T03:55:50Z,,,,,,,,115.194,2023-02-13T22:55:50,,lamp_pwr,0
power,2023-02-14T03:55:51Z,,,,,,ON,,,2023-02-13T22:55:51,,,
power,2023-02-14T03:56:18Z,,,,,,,,,2023-02-13T22:56:18,OFF,,
power,2023-02-14T04:00:50Z,,,,,,,,115.194,2023-02-13T23:00:50,,lamp_pwr,0
power,2023-02-14T04:00:51Z,,,,,,ON,,,2023-02-13T23:00:51,,,
power,2023-02-14T04:01:18Z,,,,,,,,,2023-02-13T23:01:18,OFF,,
power,2023-02-14T04:05:50Z,,,,,,,,115.194,2023-02-13T23:05:50,,lamp_pwr,0
power,2023-02-14T04:05:51Z,,,,,,ON,,,2023-02-13T23:05:51,,,
power,2023-02-14T04:06:18Z,,,,,,,,,2023-02-13T23:06:18,OFF,,
power,2023-02-14T04:10:50Z,,,,,,,,115.194,2023-02-13T23:10:50,,lamp_pwr,0
power,2023-02-14T04:10:51Z,,,,,,ON,,,2023-02-13T23:10:51,,,
power,2023-02-14T04:11:18Z,,,,,,,,,2023-02-13T23:11:18,OFF,,
power,2023-02-14T04:15:50Z,,,,,,,,115.194,2023-02-13T23:15:50,,lamp_pwr,0
power,2023-02-14T04:15:51Z,,,,,,ON,,,2023-02-13T23:15:51,,,
power,2023-02-14T04:16:18Z,,,,,,,,,2023-02-13T23:16:18,OFF,,
power,2023-02-14T04:20:50Z,,,,,,,,115.194,2023-02-13T23:20:50,,lamp_pwr,0
power,2023-02-14T04:20:51Z,,,,,,ON,,,2023-02-13T23:20:51,,,
power,2023-02-14T04:21:18Z,,,,,,,,,2023-02-13T23:21:18,OFF,,
power,2023-02-14T04:25:50Z,,,,,,,,115.194,2023-02-13T23:25:50,,lamp_pwr,0
power,2023-02-14T04:25:51Z,,,,,,ON,,,2023-02-13T23:25:51,,,
power,2023-02-14T04:26:18Z,,,,,,,,,2023-02-13T23:26:18,OFF,,
