name,time,heat,kWhr,local_dt,old_plug,parm,watts
power,2023-01-28T20:49:51Z,,107.738,2023-01-28T15:49:51,,lamp_pwr,0
power,2023-01-28T20:49:51Z,ON,,2023-01-28T15:49:51,,,
power,2023-01-28T20:52:04Z,OFF,,2023-01-28T15:52:04,,,
power,2023-01-28T20:52:24Z,ON,,2023-01-28T15:52:24,,,
power,2023-01-28T20:53:06Z,,,2023-01-28T15:53:06,ON,,
power,2023-01-28T20:54:51Z,,107.738,2023-01-28T15:54:51,,lamp_pwr,0
power,2023-01-28T20:54:51Z,ON,,2023-01-28T15:54:51,,,
power,2023-01-28T20:58:06Z,,,2023-01-28T15:58:06,ON,,
power,2023-01-28T20:59:51Z,,107.738,2023-01-28T15:59:51,,lamp_pwr,0
power,2023-01-28T20:59:51Z,ON,,2023-01-28T15:59:51,,,
power,2023-01-28T21:03:06Z,,,2023-01-28T16:03:06,ON,,
power,2023-01-28T21:04:51Z,,107.738,2023-01-28T16:04:51,,lamp_pwr,0
power,2023-01-28T21:04:51Z,ON,,2023-01-28T16:04:51,,,
power,2023-01-28T21:08:06Z,,,2023-01-28T16:08:06,ON,,
power,2023-01-28T21:09:51Z,,107.738,2023-01-28T16:09:51,,lamp_pwr,0
power,2023-01-28T21:09:51Z,ON,,2023-01-28T16:09:51,,,
power,2023-01-28T21:13:06Z,,,2023-01-28T16:13:06,ON,,
power,2023-01-28T21:14:51Z,,107.738,2023-01-28T16:14:51,,lamp_pwr,0
power,2023-01-28T21:14:51Z,ON,,2023-01-28T16:14:51,,,
power,2023-01-28T21:18:06Z,,,2023-01-28T16:18:06,ON,,
power,2023-01-28T21:19:51Z,,107.738,2023-01-28T16:19:51,,lamp_pwr,0
power,2023-01-28T21:19:51Z,ON,,2023-01-28T16:19:51,,,
power,2023-01-28T21:23:06Z,,,2023-01-28T16:23:06,ON,,
power,2023-01-28T21:24:50Z,,107.738,2023-01-28T16:24:50,,lamp_pwr,0
power,2023-01-28T21:24:51Z,ON,,2023-01-28T16:24:51,,,
power,2023-01-28T21:28:06Z,,,2023-01-28T16:28:06,ON,,
power,2023-01-28T21:29:51Z,,107.738,2023-01-28T16:29:51,,lamp_pwr,0
power,2023-01-28T21:29:51Z,ON,,2023-01-28T16:29:51,,,
power,2023-01-28T21:33:06Z,,,2023-01-28T16:33:06,ON,,
power,2023-01-28T21:34:50Z,,107.738,2023-01-28T16:34:50,,lamp_pwr,0
power,2023-01-28T21:34:51Z,ON,,2023-01-28T16:34:51,,,
power,2023-01-28T21:38:06Z,,,2023-01-28T16:38:06,ON,,
power,2023-01-28T21:39:50Z,,107.738,2023-01-28T16:39:50,,lamp_pwr,0
power,2023-01-28T21:39:51Z,ON,,2023-01-28T16:39:51,,,
power,2023-01-28T21:43:06Z,,,2023-01-28T16:43:06,ON,,
power,2023-01-28T21:44:51Z,,107.738,2023-01-28T16:44:51,,lamp_pwr,0
power,2023-01-28T21:44:51Z,ON,,2023-01-28T16:44:51,,,
power,2023-01-28T21:48:06Z,,,2023-01-28T16:48:06,ON,,
power,2023-01-28T21:49:50Z,,107.738,2023-01-28T16:49:50,,lamp_pwr,0
power,2023-01-28T21:49:51Z,ON,,2023-01-28T16:49:51,,,
power,2023-01-28T21:52:24Z,OFF,,2023-01-28T16:52:24,,,
power,2023-01-28T21:53:06Z,,,2023-01-28T16:53:06,ON,,
power,2023-01-28T21:54:50Z,,107.738,2023-01-28T16:54:50,,lamp_pwr,0
power,2023-01-28T21:54:51Z,OFF,,2023-01-28T16:54:51,,,
power,2023-01-28T21:58:06Z,,,2023-01-28T16:58:06,ON,,
power,2023-01-28T21:59:51Z,,107.738,2023-01-28T16:59:51,,lamp_pwr,0
power,2023-01-28T21:59:51Z,OFF,,2023-01-28T16:59:51,,,
power,2023-01-28T22:03:06Z,,,2023-01-28T17:03:06,ON,,
power,2023-01-28T22:04:51Z,,107.738,2023-01-28T17:04:51,,lamp_pwr,0
power,2023-01-28T22:04:51Z,OFF,,2023-01-28T17:04:51,,,
power,2023-01-28T22:08:06Z,,,2023-01-28T17:08:06,ON,,
power,2023-01-28T22:09:50Z,,107.738,2023-01-28T17:09:50,,lamp_pwr,0
power,2023-01-28T22:09:51Z,OFF,,2023-01-28T17:09:51,,,
power,2023-01-28T22:13:06Z,,,2023-01-28T17:13:06,ON,,
power,2023-01-28T22:14:50Z,,107.738,2023-01-28T17:14:50,,lamp_pwr,0
power,2023-01-28T22:14:51Z,OFF,,2023-01-28T17:14:51,,,
power,2023-01-28T22:18:06Z,,,2023-01-28T17:18:06,ON,,
power,2023-01-28T22:19:51Z,,107.738,2023-01-28T17:19:51,,lamp_pwr,0
power,2023-01-28T22:19:51Z,OFF,,2023-01-28T17:19:51,,,
power,2023-01-28T22:23:06Z,,,2023-01-28T17:23:06,ON,,
power,2023-01-28T22:24:51Z,,107.738,2023-01-28T17:24:51,,lamp_pwr,0
power,2023-01-28T22:24:51Z,OFF,,2023-01-28T17:24:51,,,
power,2023-01-28T22:28:06Z,,,2023-01-28T17:28:06,ON,,
power,2023-01-28T22:29:50Z,,107.738,2023-01-28T17:29:50,,lamp_pwr,0
power,2023-01-28T22:29:51Z,OFF,,2023-01-28T17:29:51,,,
power,2023-01-28T22:33:06Z,,,2023-01-28T17:33:06,ON,,
power,2023-01-28T22:34:50Z,,107.738,2023-01-28T17:34:50,,lamp_pwr,0
power,2023-01-28T22:34:51Z,OFF,,2023-01-28T17:34:51,,,
power,2023-01-28T22:38:06Z,,,2023-01-28T17:38:06,ON,,
power,2023-01-28T22:39:50Z,,107.738,2023-01-28T17:39:50,,lamp_pwr,0
power,2023-01-28T22:39:51Z,OFF,,2023-01-28T17:39:51,OFF,,
power,2023-01-28T22:43:06Z,,,2023-01-28T17:43:06,OFF,,
power,2023-01-28T22:44:50Z,,107.738,2023-01-28T17:44:50,,lamp_pwr,0
power,2023-01-28T22:44:51Z,OFF,,2023-01-28T17:44:51,,,
power,2023-01-28T22:48:06Z,,,2023-01-28T17:48:06,OFF,,
power,2023-01-28T22:49:51Z,,107.738,2023-01-28T17:49:51,,lamp_pwr,0
power,2023-01-28T22:49:51Z,OFF,,2023-01-28T17:49:51,,,
power,2023-01-28T22:53:06Z,,,2023-01-28T17:53:06,OFF,,
power,2023-01-28T22:54:50Z,,107.738,2023-01-28T17:54:50,,lamp_pwr,0
power,2023-01-28T22:54:51Z,OFF,,2023-01-28T17:54:51,,,
power,2023-01-28T22:58:06Z,,,2023-01-28T17:58:06,OFF,,
power,2023-01-28T22:59:51Z,,107.738,2023-01-28T17:59:51,,lamp_pwr,0
power,2023-01-28T22:59:51Z,OFF,,2023-01-28T17:59:51,,,
power,2023-01-28T23:03:06Z,,,2023-01-28T18:03:06,OFF,,
power,2023-01-28T23:04:50Z,,107.738,2023-01-28T18:04:50,,lamp_pwr,0
power,2023-01-28T23:04:51Z,OFF,,2023-01-28T18:04:51,,,
power,2023-01-28T23:08:06Z,,,2023-01-28T18:08:06,OFF,,
power,2023-01-28T23:09:50Z,,107.738,2023-01-28T18:09:50,,lamp_pwr,0
power,2023-01-28T23:09:51Z,OFF,,2023-01-28T18:09:51,,,
power,2023-01-28T23:13:06Z,,,2023-01-28T18:13:06,OFF,,
power,2023-01-28T23:14:50Z,,107.738,2023-01-28T18:14:50,,lamp_pwr,0
power,2023-01-28T23:14:51Z,OFF,,2023-01-28T18:14:51,,,
power,2023-01-28T23:18:06Z,,,2023-01-28T18:18:06,OFF,,
power,2023-01-28T23:19:51Z,,107.738,2023-01-28T18:19:51,,lamp_pwr,0
power,2023-01-28T23:19:51Z,OFF,,2023-01-28T18:19:51,,,
power,2023-01-28T23:23:06Z,,,2023-01-28T18:23:06,OFF,,
power,2023-01-28T23:24:50Z,,107.738,2023-01-28T18:24:50,,lamp_pwr,0
power,2023-01-28T23:24:51Z,OFF,,2023-01-28T18:24:51,,,
power,2023-01-28T23:28:06Z,,,2023-01-28T18:28:06,OFF,,
power,2023-01-28T23:29:50Z,,107.738,2023-01-28T18:29:50,,lamp_pwr,0
power,2023-01-28T23:29:51Z,OFF,,2023-01-28T18:29:51,,,
power,2023-01-28T23:33:06Z,,,2023-01-28T18:33:06,OFF,,
power,2023-01-28T23:34:50Z,,107.738,2023-01-28T18:34:50,,lamp_pwr,0
power,2023-01-28T23:34:51Z,OFF,,2023-01-28T18:34:51,,,
power,2023-01-28T23:38:06Z,,,2023-01-28T18:38:06,OFF,,
power,2023-01-28T23:39:50Z,,107.738,2023-01-28T18:39:50,,lamp_pwr,0
power,2023-01-28T23:39:51Z,OFF,,2023-01-28T18:39:51,,,
power,2023-01-28T23:43:06Z,,,2023-01-28T18:43:06,OFF,,
power,2023-01-28T23:44:50Z,,107.738,2023-01-28T18:44:50,,lamp_pwr,0
power,2023-01-28T23:44:51Z,OFF,,2023-01-28T18:44:51,,,
power,2023-01-28T23:48:06Z,,,2023-01-28T18:48:06,OFF,,
power,2023-01-28T23:49:51Z,,107.738,2023-01-28T18:49:51,,lamp_pwr,0
power,2023-01-28T23:49:52Z,OFF,,2023-01-28T18:49:52,,,
power,2023-01-28T23:53:06Z,,,2023-01-28T18:53:06,OFF,,
power,2023-01-28T23:54:50Z,,107.738,2023-01-28T18:54:50,,lamp_pwr,0
power,2023-01-28T23:54:51Z,OFF,,2023-01-28T18:54:51,,,
power,2023-01-28T23:55:18Z,ON,,2023-01-28T18:55:18,,,
power,2023-01-28T23:58:06Z,,,2023-01-28T18:58:06,OFF,,
power,2023-01-28T23:59:50Z,,107.738,2023-01-28T18:59:50,,lamp_pwr,0
power,2023-01-28T23:59:51Z,ON,,2023-01-28T18:59:51,,,
power,2023-01-29T00:03:06Z,,,2023-01-28T19:03:06,OFF,,
power,2023-01-29T00:04:50Z,,107.738,2023-01-28T19:04:50,,lamp_pwr,0
power,2023-01-29T00:04:51Z,ON,,2023-01-28T19:04:51,,,
power,2023-01-29T00:08:06Z,,,2023-01-28T19:08:06,OFF,,
power,2023-01-29T00:09:51Z,,107.738,2023-01-28T19:09:51,,lamp_pwr,0
power,2023-01-29T00:09:52Z,ON,,2023-01-28T19:09:52,,,
power,2023-01-29T00:13:06Z,,,2023-01-28T19:13:06,OFF,,
power,2023-01-29T00:14:51Z,,107.738,2023-01-28T19:14:51,,lamp_pwr,0
power,2023-01-29T00:14:52Z,ON,,2023-01-28T19:14:52,,,
power,2023-01-29T00:18:06Z,,,2023-01-28T19:18:06,OFF,,
power,2023-01-29T00:19:51Z,,107.738,2023-01-28T19:19:51,,lamp_pwr,0
power,2023-01-29T00:19:52Z,ON,,2023-01-28T19:19:52,,,
power,2023-01-29T00:23:06Z,,,2023-01-28T19:23:06,OFF,,
power,2023-01-29T00:24:51Z,,107.738,2023-01-28T19:24:51,,lamp_pwr,0
power,2023-01-29T00:24:52Z,ON,,2023-01-28T19:24:52,,,
power,2023-01-29T00:28:06Z,,,2023-01-28T19:28:06,OFF,,
power,2023-01-29T00:29:51Z,,107.738,2023-01-28T19:29:51,,lamp_pwr,0
power,2023-01-29T00:29:52Z,ON,,2023-01-28T19:29:52,,,
power,2023-01-29T00:33:06Z,,,2023-01-28T19:33:06,OFF,,
power,2023-01-29T00:34:50Z,,107.738,2023-01-28T19:34:50,,lamp_pwr,0
power,2023-01-29T00:34:52Z,ON,,2023-01-28T19:34:52,,,
power,2023-01-29T00:38:06Z,,,2023-01-28T19:38:06,OFF,,
power,2023-01-29T00:39:50Z,,107.738,2023-01-28T19:39:50,,lamp_pwr,0
power,2023-01-29T00:39:52Z,ON,,2023-01-28T19:39:52,,,
power,2023-01-29T00:43:06Z,,,2023-01-28T19:43:06,OFF,,
power,2023-01-29T00:44:51Z,,107.738,2023-01-28T19:44:51,,lamp_pwr,0
power,2023-01-29T00:44:52Z,ON,,2023-01-28T19:44:52,,,
power,2023-01-29T00:48:06Z,,,2023-01-28T19:48:06,OFF,,
power,2023-01-29T00:49:50Z,,107.738,2023-01-28T19:49:50,,lamp_pwr,0
power,2023-01-29T00:49:52Z,ON,,2023-01-28T19:49:52,,,
power,2023-01-29T00:53:06Z,,,2023-01-28T19:53:06,OFF,,
power,2023-01-29T00:54:51Z,,107.738,2023-01-28T19:54:51,,lamp_pwr,0
power,2023-01-29T00:54:52Z,ON,,2023-01-28T19:54:52,,,
power,2023-01-29T00:55:19Z,OFF,,2023-01-28T19:55:19,,,
power,2023-01-29T00:55:33Z,ON,,2023-01-28T19:55:33,,,
power,2023-01-29T00:58:06Z,,,2023-01-28T19:58:06,OFF,,
power,2023-01-29T00:59:51Z,,107.738,2023-01-28T19:59:51,,lamp_pwr,0
power,2023-01-29T00:59:52Z,ON,,2023-01-28T19:59:52,,,
power,2023-01-29T01:03:06Z,,,2023-01-28T20:03:06,OFF,,
power,2023-01-29T01:04:50Z,,107.738,2023-01-28T20:04:50,,lamp_pwr,0
power,2023-01-29T01:04:52Z,ON,,2023-01-28T20:04:52,,,
power,2023-01-29T01:08:06Z,,,2023-01-28T20:08:06,OFF,,
power,2023-01-29T01:08:12Z,,,2023-01-28T20:08:12,ON,,
power,2023-01-29T01:09:51Z,,107.738,2023-01-28T20:09:51,,lamp_pwr,0
power,2023-01-29T01:09:52Z,ON,,2023-01-28T20:09:52,,,
power,2023-01-29T01:13:06Z,,,2023-01-28T20:13:06,ON,,
power,2023-01-29T01:14:50Z,,107.738,2023-01-28T20:14:50,,lamp_pwr,0
power,2023-01-29T01:14:52Z,ON,,2023-01-28T20:14:52,,,
power,2023-01-29T01:18:06Z,,,2023-01-28T20:18:06,ON,,
power,2023-01-29T01:19:50Z,,107.738,2023-01-28T20:19:50,,lamp_pwr,0
power,2023-01-29T01:19:52Z,ON,,2023-01-28T20:19:52,,,
power,2023-01-29T01:23:06Z,,,2023-01-28T20:23:06,ON,,
power,2023-01-29T01:24:51Z,,107.738,2023-01-28T20:24:51,,lamp_pwr,0
power,2023-01-29T01:24:52Z,ON,,2023-01-28T20:24:52,,,
power,2023-01-29T01:28:06Z,,,2023-01-28T20:28:06,ON,,
power,2023-01-29T01:29:50Z,,107.738,2023-01-28T20:29:50,,lamp_pwr,0
power,2023-01-29T01:29:52Z,ON,,2023-01-28T20:29:52,,,
power,2023-01-29T01:33:06Z,,,2023-01-28T20:33:06,ON,,
power,2023-01-29T01:34:50Z,,107.738,2023-01-28T20:34:50,,lamp_pwr,0
power,2023-01-29T01:34:52Z,ON,,2023-01-28T20:34:52,,,
power,2023-01-29T01:38:06Z,,,2023-01-28T20:38:06,ON,,
power,2023-01-29T01:39:51Z,,107.738,2023-01-28T20:39:51,,lamp_pwr,0
power,2023-01-29T01:39:52Z,ON,,2023-01-28T20:39:52,,,
power,2023-01-29T01:43:06Z,,,2023-01-28T20:43:06,ON,,
power,2023-01-29T01:44:50Z,,107.738,2023-01-28T20:44:50,,lamp_pwr,0
power,2023-01-29T01:44:52Z,ON,,2023-01-28T20:44:52,,,
power,2023-01-29T01:48:06Z,,,2023-01-28T20:48:06,ON,,
power,2023-01-29T01:49:50Z,,107.738,2023-01-28T20:49:50,,lamp_pwr,0
power,2023-01-29T01:49:52Z,ON,,2023-01-28T20:49:52,,,
power,2023-01-29T01:50:46Z,OFF,,2023-01-28T20:50:46,,,
power,2023-01-29T01:53:06Z,,,2023-01-28T20:53:06,ON,,
power,2023-01-29T01:54:50Z,,107.738,2023-01-28T20:54:50,,lamp_pwr,0
power,2023-01-29T01:54:52Z,OFF,,2023-01-28T20:54:52,,,
power,2023-01-29T01:58:06Z,,,2023-01-28T20:58:06,ON,,
power,2023-01-29T01:59:51Z,,107.738,2023-01-28T20:59:51,,lamp_pwr,0
power,2023-01-29T01:59:52Z,OFF,,2023-01-28T20:59:52,,,
power,2023-01-29T02:03:06Z,,,2023-01-28T21:03:06,ON,,
power,2023-01-29T02:04:50Z,,107.738,2023-01-28T21:04:50,,lamp_pwr,0
power,2023-01-29T02:04:52Z,OFF,,2023-01-28T21:04:52,,,
power,2023-01-29T02:08:06Z,,,2023-01-28T21:08:06,ON,,
power,2023-01-29T02:09:50Z,,107.738,2023-01-28T21:09:50,,lamp_pwr,0
power,2023-01-29T02:09:52Z,OFF,,2023-01-28T21:09:52,,,
power,2023-01-29T02:13:06Z,,,2023-01-28T21:13:06,ON,,
power,2023-01-29T02:14:50Z,,107.738,2023-01-28T21:14:50,,lamp_pwr,0
power,2023-01-29T02:14:52Z,OFF,,2023-01-28T21:14:52,,,
power,2023-01-29T02:17:34Z,,,2023-01-28T21:17:34,OFF,,
power,2023-01-29T02:18:06Z,,,2023-01-28T21:18:06,OFF,,
power,2023-01-29T02:18:47Z,,,2023-01-28T21:18:47,OFF,,
power,2023-01-29T02:19:50Z,,107.738,2023-01-28T21:19:50,,lamp_pwr,0
power,2023-01-29T02:19:52Z,OFF,,2023-01-28T21:19:52,,,
power,2023-01-29T02:23:06Z,,,2023-01-28T21:23:06,OFF,,
power,2023-01-29T02:24:50Z,,107.738,2023-01-28T21:24:50,,lamp_pwr,0
power,2023-01-29T02:24:52Z,OFF,,2023-01-28T21:24:52,,,
power,2023-01-29T02:28:06Z,,,2023-01-28T21:28:06,OFF,,
power,2023-01-29T02:29:51Z,,107.738,2023-01-28T21:29:51,,lamp_pwr,0
power,2023-01-29T02:29:52Z,OFF,,2023-01-28T21:29:52,,,
power,2023-01-29T02:33:06Z,,,2023-01-28T21:33:06,OFF,,
power,2023-01-29T02:34:51Z,,107.738,2023-01-28T21:34:51,,lamp_pwr,0
power,2023-01-29T02:34:52Z,OFF,,2023-01-28T21:34:52,,,
power,2023-01-29T02:38:06Z,,,2023-01-28T21:38:06,OFF,,
power,2023-01-29T02:39:51Z,,107.738,2023-01-28T21:39:51,,lamp_pwr,0
power,2023-01-29T02:39:52Z,OFF,,2023-01-28T21:39:52,,,
power,2023-01-29T02:43:06Z,,,2023-01-28T21:43:06,OFF,,
power,2023-01-29T02:44:50Z,,107.738,2023-01-28T21:44:50,,lamp_pwr,0
power,2023-01-29T02:44:52Z,OFF,,2023-01-28T21:44:52,,,
power,2023-01-29T02:48:06Z,,,2023-01-28T21:48:06,OFF,,
power,2023-01-29T02:49:50Z,,107.738,2023-01-28T21:49:50,,lamp_pwr,0
power,2023-01-29T02:49:52Z,OFF,,2023-01-28T21:49:52,,,
power,2023-01-29T02:53:06Z,,,2023-01-28T21:53:06,OFF,,
power,2023-01-29T02:54:51Z,,107.738,2023-01-28T21:54:51,,lamp_pwr,0
power,2023-01-29T02:54:52Z,OFF,,2023-01-28T21:54:52,,,
power,2023-01-29T02:58:06Z,,,2023-01-28T21:58:06,OFF,,
power,2023-01-29T02:59:50Z,,107.738,2023-01-28T21:59:50,,lamp_pwr,0
power,2023-01-29T02:59:52Z,OFF,,2023-01-28T21:59:52,,,
power,2023-01-29T03:01:03Z,ON,,2023-01-28T22:01:03,,,
power,2023-01-29T03:03:06Z,,,2023-01-28T22:03:06,OFF,,
power,2023-01-29T03:04:50Z,,107.738,2023-01-28T22:04:50,,lamp_pwr,0
power,2023-01-29T03:04:52Z,ON,,2023-01-28T22:04:52,,,
power,2023-01-29T03:08:06Z,,,2023-01-28T22:08:06,OFF,,
power,2023-01-29T03:09:50Z,,107.738,2023-01-28T22:09:50,,lamp_pwr,0
power,2023-01-29T03:09:52Z,ON,,2023-01-28T22:09:52,,,
power,2023-01-29T03:13:06Z,,,2023-01-28T22:13:06,OFF,,
power,2023-01-29T03:14:50Z,,107.738,2023-01-28T22:14:50,,lamp_pwr,0
power,2023-01-29T03:14:52Z,ON,,2023-01-28T22:14:52,,,
power,2023-01-29T03:18:06Z,,,2023-01-28T22:18:06,OFF,,
power,2023-01-29T03:19:51Z,,107.738,2023-01-28T22:19:51,,lamp_pwr,0
power,2023-01-29T03:19:52Z,ON,,2023-01-28T22:19:52,,,
power,2023-01-29T03:23:06Z,,,2023-01-28T22:23:06,OFF,,
power,2023-01-29T03:24:50Z,,107.738,2023-01-28T22:24:50,,lamp_pwr,0
power,2023-01-29T03:24:52Z,ON,,2023-01-28T22:24:52,,,
power,2023-01-29T03:28:06Z,,,2023-01-28T22:28:06,OFF,,
power,2023-01-29T03:29:51Z,,107.738,2023-01-28T22:29:51,,lamp_pwr,0
power,2023-01-29T03:29:52Z,ON,,2023-01-28T22:29:52,,,
power,2023-01-29T03:33:06Z,,,2023-01-28T22:33:06,OFF,,
power,2023-01-29T03:34:50Z,,107.738,2023-01-28T22:34:50,,lamp_pwr,0
power,2023-01-29T03:34:52Z,ON,,2023-01-28T22:34:52,,,
power,2023-01-29T03:38:06Z,,,2023-01-28T22:38:06,OFF,,
power,2023-01-29T03:39:51Z,,107.738,2023-01-28T22:39:51,,lamp_pwr,0
power,2023-01-29T03:39:52Z,ON,,2023-01-28T22:39:52,,,
power,2023-01-29T03:43:06Z,,,2023-01-28T22:43:06,OFF,,
power,2023-01-29T03:44:50Z,,107.738,2023-01-28T22:44:50,,lamp_pwr,0
power,2023-01-29T03:44:52Z,ON,,2023-01-28T22:44:52,,,
power,2023-01-29T03:48:06Z,,,2023-01-28T22:48:06,OFF,,
power,2023-01-29T03:49:50Z,,107.738,2023-01-28T22:49:50,,lamp_pwr,0
power,2023-01-29T03:49:52Z,ON,,2023-01-28T22:49:52,,,
power,2023-01-29T03:53:06Z,,,2023-01-28T22:53:06,OFF,,
power,2023-01-29T03:54:51Z,,107.738,2023-01-28T22:54:51,,lamp_pwr,0
power,2023-01-29T03:54:52Z,ON,,2023-01-28T22:54:52,,,
power,2023-01-29T03:58:06Z,,,2023-01-28T22:58:06,OFF,,
power,2023-01-29T03:59:50Z,,107.738,2023-01-28T22:59:50,,lamp_pwr,0
power,2023-01-29T03:59:52Z,ON,,2023-01-28T22:59:52,,,
power,2023-01-29T04:00:54Z,,,2023-01-28T23:00:54,ON,,
power,2023-01-29T04:01:03Z,OFF,,2023-01-28T23:01:03,,,
power,2023-01-29T04:01:17Z,ON,,2023-01-28T23:01:17,,,
power,2023-01-29T04:03:06Z,,,2023-01-28T23:03:06,ON,,
power,2023-01-29T04:03:26Z,,,2023-01-28T23:03:26,ON,,
power,2023-01-29T04:04:50Z,,107.738,2023-01-28T23:04:50,,lamp_pwr,0
power,2023-01-29T04:04:52Z,ON,,2023-01-28T23:04:52,,,
power,2023-01-29T04:08:06Z,,,2023-01-28T23:08:06,ON,,
power,2023-01-29T04:09:50Z,,107.738,2023-01-28T23:09:50,,lamp_pwr,0
power,2023-01-29T04:09:52Z,ON,,2023-01-28T23:09:52,,,
power,2023-01-29T04:13:06Z,,,2023-01-28T23:13:06,ON,,
power,2023-01-29T04:14:51Z,,107.738,2023-01-28T23:14:51,,lamp_pwr,0
power,2023-01-29T04:14:52Z,ON,,2023-01-28T23:14:52,,,
power,2023-01-29T04:18:06Z,,,2023-01-28T23:18:06,ON,,
power,2023-01-29T04:19:51Z,,107.738,2023-01-28T23:19:51,,lamp_pwr,0
power,2023-01-29T04:19:52Z,ON,,2023-01-28T23:19:52,,,
power,2023-01-29T04:23:06Z,,,2023-01-28T23:23:06,ON,,
power,2023-01-29T04:24:50Z,,107.738,2023-01-28T23:24:50,,lamp_pwr,0
power,2023-01-29T04:24:52Z,ON,,2023-01-28T23:24:52,,,
power,2023-01-29T04:28:06Z,,,2023-01-28T23:28:06,ON,,
power,2023-01-29T04:29:50Z,,107.738,2023-01-28T23:29:50,,lamp_pwr,0
power,2023-01-29T04:29:52Z,ON,,2023-01-28T23:29:52,,,
power,2023-01-29T04:33:06Z,,,2023-01-28T23:33:06,ON,,
power,2023-01-29T04:34:50Z,,107.738,2023-01-28T23:34:50,,lamp_pwr,0
power,2023-01-29T04:34:52Z,ON,,2023-01-28T23:34:52,,,
power,2023-01-29T04:38:06Z,,,2023-01-28T23:38:06,ON,,
power,2023-01-29T04:39:50Z,,107.738,2023-01-28T23:39:50,,lamp_pwr,0
power,2023-01-29T04:39:52Z,ON,,2023-01-28T23:39:52,,,
power,2023-01-29T04:42:28Z,OFF,,2023-01-28T23:42:28,,,
power,2023-01-29T04:43:06Z,,,2023-01-28T23:43:06,ON,,
power,2023-01-29T04:44:50Z,,107.738,2023-01-28T23:44:50,,lamp_pwr,0
power,2023-01-29T04:44:52Z,OFF,,2023-01-28T23:44:52,,,
power,2023-01-29T04:48:06Z,,,2023-01-28T23:48:06,ON,,
power,2023-01-29T04:49:51Z,,107.738,2023-01-28T23:49:51,,lamp_pwr,0
power,2023-01-29T04:49:52Z,OFF,,2023-01-28T23:49:52,,,
power,2023-01-29T04:53:06Z,,,2023-01-28T23:53:06,ON,,
power,2023-01-29T04:54:51Z,,107.738,2023-01-28T23:54:51,,lamp_pwr,0
power,2023-01-29T04:54:52Z,OFF,,2023-01-28T23:54:52,,,
power,2023-01-29T04:58:06Z,,,2023-01-28T23:58:06,ON,,
power,2023-01-29T04:59:50Z,,107.738,2023-01-28T23:59:50,,lamp_pwr,0
power,2023-01-29T04:59:52Z,OFF,,2023-01-28T23:59:52,,,
power,2023-01-29T05:03:06Z,,,2023-01-29T00:03:06,ON,,
power,2023-01-29T05:04:50Z,,107.738,2023-01-29T00:04:50,,lamp_pwr,0
power,2023-01-29T05:04:52Z,OFF,,2023-01-29T00:04:52,,,
power,2023-01-29T05:05:30Z,,,2023-01-29T00:05:30,OFF,,
power,2023-01-29T05:08:06Z,,,2023-01-29T00:08:06,OFF,,
power,2023-01-29T05:09:51Z,,107.738,2023-01-29T00:09:51,,lamp_pwr,0
power,2023-01-29T05:09:52Z,OFF,,2023-01-29T00:09:52,,,
power,2023-01-29T05:13:06Z,,,2023-01-29T00:13:06,OFF,,
power,2023-01-29T05:14:50Z,,107.738,2023-01-29T00:14:50,,lamp_pwr,0
power,2023-01-29T05:14:52Z,OFF,,2023-01-29T00:14:52,,,
power,2023-01-29T05:18:06Z,,,2023-01-29T00:18:06,OFF,,
power,2023-01-29T05:19:51Z,,107.738,2023-01-29T00:19:51,,lamp_pwr,0
power,2023-01-29T05:19:52Z,OFF,,2023-01-29T00:19:52,,,
power,2023-01-29T05:23:06Z,,,2023-01-29T00:23:06,OFF,,
power,2023-01-29T05:24:52Z,,107.738,2023-01-29T00:24:52,,lamp_pwr,0
power,2023-01-29T05:24:52Z,OFF,,2023-01-29T00:24:52,,,
power,2023-01-29T05:28:06Z,,,2023-01-29T00:28:06,OFF,,
power,2023-01-29T05:29:51Z,,107.738,2023-01-29T00:29:51,,lamp_pwr,0
power,2023-01-29T05:29:52Z,OFF,,2023-01-29T00:29:52,,,
power,2023-01-29T05:33:06Z,,,2023-01-29T00:33:06,OFF,,
power,2023-01-29T05:34:51Z,,107.738,2023-01-29T00:34:51,,lamp_pwr,0
power,2023-01-29T05:34:52Z,OFF,,2023-01-29T00:34:52,,,
power,2023-01-29T05:38:06Z,,,2023-01-29T00:38:06,OFF,,
power,2023-01-29T05:38:41Z,ON,,2023-01-29T00:38:41,,,
power,2023-01-29T05:39:52Z,,107.738,2023-01-29T00:39:52,,lamp_pwr,0
power,2023-01-29T05:39:52Z,ON,,2023-01-29T00:39:52,,,
power,2023-01-29T05:43:06Z,,,2023-01-29T00:43:06,OFF,,
power,2023-01-29T05:44:52Z,,107.738,2023-01-29T00:44:52,,lamp_pwr,0
power,2023-01-29T05:44:52Z,ON,,2023-01-29T00:44:52,,,
power,2023-01-29T05:48:06Z,,,2023-01-29T00:48:06,OFF,,
power,2023-01-29T05:49:51Z,,107.738,2023-01-29T00:49:51,,lamp_pwr,0
power,2023-01-29T05:49:52Z,ON,,2023-01-29T00:49:52,,,
power,2023-01-29T05:53:06Z,,,2023-01-29T00:53:06,OFF,,
power,2023-01-29T05:54:51Z,,107.738,2023-01-29T00:54:51,,lamp_pwr,0
power,2023-01-29T05:54:52Z,ON,,2023-01-29T00:54:52,,,
