name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-09-12T23:30:00Z,0,672.9642982017023,0,1,2,1755.9447622299194,0,64,2023-09-12T19:59:57,1800,23-09
m30_inverter,2023-09-13T00:00:00Z,0,663.2355920921407,0,1,2,1756.065881729126,0,64,2023-09-12T20:29:59,2618,23-09
m30_inverter,2023-09-13T00:30:00Z,0,788.7205448545046,0,1,2,1751.5712230205536,0,64,2023-09-12T20:59:58,2006,23-09
m30_inverter,2023-09-13T01:00:00Z,0,699.9089369582124,0,1,2,1749.8257236480713,0,64,2023-09-12T21:29:58,2737,23-09
m30_inverter,2023-09-13T01:30:00Z,0,676.4339636218979,0,1,2,1750.574367761612,0,64,2023-09-12T21:59:56,1416,23-09
m30_inverter,2023-09-13T02:00:00Z,0,620.8536657603942,0,1,2,1750.4147312641144,0,64,2023-09-12T22:29:57,2640,23-09
m30_inverter,2023-09-13T02:30:00Z,0,779.8809090201038,0,1,2,1754.8480241298676,0,64,2023-09-12T22:59:57,2280,23-09
m30_inverter,2023-09-13T03:00:00Z,0,671.9581350702223,0,1,2,1755.3132584095001,0,64,2023-09-12T23:29:59,2760,23-09
m30_inverter,2023-09-13T03:30:00Z,0,742.1733737074219,0,1,2,1750.1642091274261,0,64,2023-09-12T23:59:58,1428,23-09
m30_inverter,2023-09-13T04:00:00Z,0,597.4562650643757,0,1,2,1749.1299812793732,0,64,2023-09-13T00:29:55,1680,23-09
m30_inverter,2023-09-13T04:30:00Z,0,766.0909684311722,0,1,2,1755.1192119121552,0,64,2023-09-13T00:59:58,2420,23-09
m30_inverter,2023-09-13T05:00:00Z,0,670.6215386993332,0,1,2,1750.4059274196625,0,64,2023-09-13T01:29:56,1708,23-09
m30_inverter,2023-09-13T05:30:00Z,0,744.9333503604724,0,1,2,1745.8076045513153,0,64,2023-09-13T01:59:56,2574,23-09
m30_inverter,2023-09-13T06:00:00Z,0,593.3116770087349,0,1,2,1755.0258910655975,0,64,2023-09-13T02:29:56,1309,23-09
m30_inverter,2023-09-13T06:30:00Z,0,709.6330628288964,0,1,2,1755.3052988052368,0,64,2023-09-13T02:59:59,2640,23-09
m30_inverter,2023-09-13T07:00:00Z,0,677.9192156830057,0,1,2,1749.7437245845795,0,64,2023-09-13T03:29:56,1888,23-09
m30_inverter,2023-09-13T07:30:00Z,0,740.3642247441668,0,1,2,1754.415109872818,0,64,2023-09-13T03:59:56,2640,23-09
m30_inverter,2023-09-13T08:00:00Z,0,614.191546961796,0,1,2,1754.1103518009186,0,64,2023-09-13T04:29:55,1785,23-09
m30_inverter,2023-09-13T08:30:00Z,0,663.4858028391164,0,1,2,1755.6470789909363,0,64,2023-09-13T04:59:57,2596,23-09
m30_inverter,2023-09-13T09:00:00Z,0,712.432220718239,0,1,2,1749.957103729248,0,64,2023-09-13T05:29:58,1680,23-09
m30_inverter,2023-09-13T09:30:00Z,0,744.7894675300901,0,1,2,1754.5531792640686,0,64,2023-09-13T05:59:56,2806,23-09
m30_inverter,2023-09-13T10:00:00Z,0,643.2826316964038,0,1,2,1755.0588874816895,0,64,2023-09-13T06:29:56,1560,23-09
m30_inverter,2023-09-13T10:30:00Z,0,623.1239881745261,0,1,2,1754.5676763057709,0,64,2023-09-13T06:59:56,2457,23-09
m30_inverter,2023-09-13T11:00:00Z,0,746.8626027063815,0,1,2,1754.9130716323853,0,64,2023-09-13T07:29:56,2280,23-09
m30_inverter,2023-09-13T11:30:00Z,0,716.3590010634317,0,1,2,1759.878035068512,0,64,2023-09-13T07:59:59,2691,23-09
m30_inverter,2023-09-13T12:00:00Z,0,699.4401439812071,0,1,2,1754.3389265537262,0,64,2023-09-13T08:29:58,1560,23-09
m30_inverter,2023-09-13T12:30:00Z,0,591.0699000249069,0,1,2,1749.7746486663818,0,64,2023-09-13T08:59:56,2520,23-09
m30_inverter,2023-09-13T13:00:00Z,0,726.373966602244,0,1,2,1754.7430455684662,0,64,2023-09-13T09:29:55,2400,23-09
m30_inverter,2023-09-13T13:30:00Z,0,694.7733802187628,0,1,2,1754.3372402191162,0,64,2023-09-13T09:59:57,1534,23-09
m30_inverter,2023-09-13T14:00:00Z,0,743.0973182659758,0,1,2,1754.7544202804565,0,64,2023-09-13T10:29:54,2640,23-09
m30_inverter,2023-09-13T14:30:00Z,0,594.3335469087175,0,1,2,1763.7834479808807,0,64,2023-09-13T10:59:57,1287,23-09
m30_inverter,2023-09-13T15:00:00Z,0,711.070909631016,0,1,2,1763.7669422626495,0,64,2023-09-13T11:29:56,2640,23-09
m30_inverter,2023-09-13T15:30:00Z,0,695.8601924339646,0,1,2,1764.2875547409058,0,64,2023-09-13T11:59:57,1320,23-09
m30_inverter,2023-09-13T16:00:00Z,0,765.0063820030995,0,1,2,1759.8209338188171,0,64,2023-09-13T12:29:59,2596,23-09
m30_inverter,2023-09-13T16:30:00Z,0,609.9818379861048,0,1,2,1754.8763959407806,0,64,2023-09-13T12:59:56,1680,23-09
m30_inverter,2023-09-13T17:00:00Z,0,637.5627472222204,0,1,2,1756.2817418575287,0,64,2023-09-13T13:29:57,2420,23-09
m30_inverter,2023-09-13T17:30:00Z,0,749.5392888510204,0,1,2,1750.923287153244,0,64,2023-09-13T13:59:55,1452,23-09
m30_inverter,2023-09-13T18:00:00Z,0,746.6479309539036,0,1,2,1755.361191034317,0,64,2023-09-13T14:29:55,2760,23-09
m30_inverter,2023-09-13T18:30:00Z,0,648.7863512376982,0,1,2,1755.3637607097626,0,64,2023-09-13T14:59:56,1694,23-09
m30_inverter,2023-09-13T19:00:00Z,0,599.4784053895511,0,1,2,1750.7011494636536,0,64,2023-09-13T15:29:56,2520,23-09
m30_inverter,2023-09-13T19:30:00Z,0,768.1494018909467,0,1,2,1759.4744989871979,0,64,2023-09-13T15:59:57,2242,23-09
m30_inverter,2023-09-13T20:00:00Z,0,703.2643461406175,0,1,2,1755.609065771103,0,64,2023-09-13T16:29:57,2760,23-09
m30_inverter,2023-09-13T20:30:00Z,3695.4321286163954,2254.202235867708,22.250913822650908,1,8,1749.9766924381256,0,8,2023-09-13T16:59:54,3024,23-09
m30_inverter,2023-09-13T21:00:00Z,4676.67690667503,2753.72690865064,29.26317494710287,1,8,1755.7904968261719,0,8,2023-09-13T17:29:56,3050,23-09
m30_inverter,2023-09-13T21:30:00Z,5196.4672930581655,2786.772111211049,29.24050696293513,1,8,1754.4304177761078,0,8,2023-09-13T17:59:55,3050,23-09
m30_inverter,2023-09-13T22:00:00Z,5057.809925354063,2775.3548267540755,29.264877955118813,1,8,1755.892677307129,0,8,2023-09-13T18:29:54,3024,23-09
